transaction_id,date,restaurant_name,product_family,gap_percentage,gap_severity,operational_anomaly
10732,2024-01-10,KFC Lyon Part-Dieu,Wraps & Salades,2.5204131944444415,MODÉRÉ,False
10733,2024-01-10,KFC Lyon Part-Dieu,Accompagnements,2.260413194444444,MODÉRÉ,False
10734,2024-01-10,KFC Lyon Part-Dieu,Boissons,1.8604131944444535,FAIBLE,False
10735,2024-01-10,KFC Lyon Part-Dieu,Desserts,2.150413194444456,MODÉRÉ,False
10736,2024-01-10,KFC Lyon Part-Dieu,Petits Déjeuners,1.8604131944444535,FAIBLE,False
10737,2024-01-10,KFC Marseille Vieux Port,Poulet Frit,8.550413194444435,ÉLEVÉ,True
10738,2024-01-10,KFC Marseille Vieux Port,Sandwichs,7.340413194444448,ÉLEVÉ,True
10739,2024-01-10,KFC Marseille Vieux Port,Burger Poulet,8.190413194444444,ÉLEVÉ,True
10740,2024-01-10,KFC Marseille Vieux Port,Wraps & Salades,7.910413194444447,ÉLEVÉ,True
10741,2024-01-10,KFC Marseille Vieux Port,Accompagnements,8.340413194444443,ÉLEVÉ,True
10742,2024-01-10,KFC Marseille Vieux Port,Boissons,7.690413194444459,ÉLEVÉ,True
10743,2024-01-10,KFC Marseille Vieux Port,Desserts,7.510413194444456,ÉLEVÉ,True
10744,2024-01-10,KFC Marseille Vieux Port,Petits Déjeuners,8.07041319444445,ÉLEVÉ,True
10745,2024-01-10,KFC Toulouse Capitole,Poulet Frit,2.7304131944444485,MODÉRÉ,False
10746,2024-01-10,KFC Toulouse Capitole,Sandwichs,1.8104131944444257,FAIBLE,False
10747,2024-01-10,KFC Toulouse Capitole,Burger Poulet,2.880413194444459,MODÉRÉ,False
10748,2024-01-10,KFC Toulouse Capitole,Wraps & Salades,2.60041319444445,MODÉRÉ,False
10749,2024-01-10,KFC Toulouse Capitole,Accompagnements,2.810413194444432,MODÉRÉ,False
10750,2024-01-10,KFC Toulouse Capitole,Boissons,2.220413194444421,MODÉRÉ,False
10751,2024-01-10,KFC Toulouse Capitole,Desserts,2.280413194444455,MODÉRÉ,False
10752,2024-01-10,KFC Toulouse Capitole,Petits Déjeuners,1.7104131944444556,FAIBLE,False
10753,2024-01-10,KFC Lille Centre,Poulet Frit,5.13041319444444,ÉLEVÉ,False
10754,2024-01-10,KFC Lille Centre,Sandwichs,4.7604131944444426,MODÉRÉ,False
10755,2024-01-10,KFC Lille Centre,Burger Poulet,4.760413194444454,MODÉRÉ,False
10756,2024-01-10,KFC Lille Centre,Wraps & Salades,5.080413194444461,ÉLEVÉ,False
10757,2024-01-10,KFC Lille Centre,Accompagnements,4.890413194444453,MODÉRÉ,False
10758,2024-01-10,KFC Lille Centre,Boissons,4.4904131944444625,MODÉRÉ,False
10759,2024-01-10,KFC Lille Centre,Desserts,4.560413194444451,MODÉRÉ,False
10760,2024-01-10,KFC Lille Centre,Petits Déjeuners,3.700413194444463,MODÉRÉ,False
10761,2024-01-10,KFC Bordeaux Quinconces,Poulet Frit,3.4804131944444627,MODÉRÉ,False
10762,2024-01-10,KFC Bordeaux Quinconces,Sandwichs,3.39041319444445,MODÉRÉ,False
10763,2024-01-10,KFC Bordeaux Quinconces,Burger Poulet,3.720413194444462,MODÉRÉ,False
10764,2024-01-10,KFC Bordeaux Quinconces,Wraps & Salades,3.760413194444423,MODÉRÉ,False
10765,2024-01-10,KFC Bordeaux Quinconces,Accompagnements,3.9904131944444283,MODÉRÉ,False
10766,2024-01-10,KFC Bordeaux Quinconces,Boissons,2.870413194444441,MODÉRÉ,False
10767,2024-01-10,KFC Bordeaux Quinconces,Desserts,3.540413194444434,MODÉRÉ,False
10768,2024-01-10,KFC Bordeaux Quinconces,Petits Déjeuners,3.0304131944444324,MODÉRÉ,False
10769,2024-01-10,KFC Nantes Erdre,Poulet Frit,5.0104131944444585,ÉLEVÉ,False
10770,2024-01-10,KFC Nantes Erdre,Sandwichs,4.740413194444443,MODÉRÉ,False
10771,2024-01-10,KFC Nantes Erdre,Burger Poulet,5.240413194444439,ÉLEVÉ,False
10772,2024-01-10,KFC Nantes Erdre,Wraps & Salades,4.920413194444445,MODÉRÉ,False
10773,2024-01-10,KFC Nantes Erdre,Accompagnements,5.7704131944444415,ÉLEVÉ,False
10774,2024-01-10,KFC Nantes Erdre,Boissons,4.740413194444442,MODÉRÉ,False
10775,2024-01-10,KFC Nantes Erdre,Desserts,4.900413194444457,MODÉRÉ,False
10776,2024-01-10,KFC Nantes Erdre,Petits Déjeuners,4.610413194444444,MODÉRÉ,False
10777,2024-01-10,KFC Strasbourg Grande Île,Poulet Frit,2.7404131944444545,MODÉRÉ,False
10778,2024-01-10,KFC Strasbourg Grande Île,Sandwichs,1.6804131944444511,FAIBLE,False
10779,2024-01-10,KFC Strasbourg Grande Île,Burger Poulet,1.7304131944444543,FAIBLE,False
10780,2024-01-10,KFC Strasbourg Grande Île,Wraps & Salades,2.4904131944444496,MODÉRÉ,False
10781,2024-01-10,KFC Strasbourg Grande Île,Accompagnements,2.500413194444455,MODÉRÉ,False
10782,2024-01-10,KFC Strasbourg Grande Île,Boissons,2.150413194444444,MODÉRÉ,False
10783,2024-01-10,KFC Strasbourg Grande Île,Desserts,2.440413194444422,MODÉRÉ,False
10784,2024-01-10,KFC Strasbourg Grande Île,Petits Déjeuners,1.8404131944444302,FAIBLE,False
10785,2024-01-10,KFC Rennes Centre,Poulet Frit,5.930413194444443,ÉLEVÉ,False
10786,2024-01-10,KFC Rennes Centre,Sandwichs,5.710413194444457,ÉLEVÉ,False
10787,2024-01-10,KFC Rennes Centre,Burger Poulet,5.770413194444454,ÉLEVÉ,False
10788,2024-01-10,KFC Rennes Centre,Wraps & Salades,5.3304131944444535,ÉLEVÉ,False
10789,2024-01-10,KFC Rennes Centre,Accompagnements,6.160413194444451,ÉLEVÉ,False
10790,2024-01-10,KFC Rennes Centre,Boissons,4.8804131944444595,MODÉRÉ,False
10791,2024-01-10,KFC Rennes Centre,Desserts,5.160413194444444,ÉLEVÉ,False
10792,2024-01-10,KFC Rennes Centre,Petits Déjeuners,5.490413194444456,ÉLEVÉ,False
10793,2024-01-10,KFC Nice Promenade,Poulet Frit,4.3604131944444635,MODÉRÉ,False
10794,2024-01-10,KFC Nice Promenade,Sandwichs,3.3704131944444384,MODÉRÉ,False
10795,2024-01-10,KFC Nice Promenade,Burger Poulet,3.330413194444453,MODÉRÉ,False
10796,2024-01-10,KFC Nice Promenade,Wraps & Salades,4.060413194444431,MODÉRÉ,False
10797,2024-01-10,KFC Nice Promenade,Accompagnements,4.2104131944444285,MODÉRÉ,False
10798,2024-01-10,KFC Nice Promenade,Boissons,3.1404131944444322,MODÉRÉ,False
10799,2024-01-10,KFC Nice Promenade,Desserts,4.160413194444438,MODÉRÉ,False
10800,2024-01-10,KFC Nice Promenade,Petits Déjeuners,3.3904131944444376,MODÉRÉ,False
10801,2024-01-11,KFC Paris Louvre,Poulet Frit,3.060413194444437,MODÉRÉ,False
10802,2024-01-11,KFC Paris Louvre,Sandwichs,3.280413194444462,MODÉRÉ,False
10803,2024-01-11,KFC Paris Louvre,Burger Poulet,2.7004131944444563,MODÉRÉ,False
10804,2024-01-11,KFC Paris Louvre,Wraps & Salades,3.010413194444458,MODÉRÉ,False
10805,2024-01-11,KFC Paris Louvre,Accompagnements,3.3504131944444513,MODÉRÉ,False
10806,2024-01-11,KFC Paris Louvre,Boissons,2.8204131944444373,MODÉRÉ,False
10807,2024-01-11,KFC Paris Louvre,Desserts,3.08041319444446,MODÉRÉ,False
10808,2024-01-11,KFC Paris Louvre,Petits Déjeuners,2.3104131944444597,MODÉRÉ,False
10809,2024-01-11,KFC Lyon Part-Dieu,Poulet Frit,2.340413194444439,MODÉRÉ,False
10810,2024-01-11,KFC Lyon Part-Dieu,Sandwichs,1.8404131944444302,FAIBLE,False
10811,2024-01-11,KFC Lyon Part-Dieu,Burger Poulet,2.3504131944444446,MODÉRÉ,False
10812,2024-01-11,KFC Lyon Part-Dieu,Wraps & Salades,2.650413194444441,MODÉRÉ,False
10813,2024-01-11,KFC Lyon Part-Dieu,Accompagnements,2.100413194444465,MODÉRÉ,False
10814,2024-01-11,KFC Lyon Part-Dieu,Boissons,1.7504131944444408,FAIBLE,False
10815,2024-01-11,KFC Lyon Part-Dieu,Desserts,2.1904131944444414,MODÉRÉ,False
10816,2024-01-11,KFC Lyon Part-Dieu,Petits Déjeuners,1.6604131944444644,FAIBLE,False
10817,2024-01-11,KFC Marseille Vieux Port,Poulet Frit,8.000413194444448,ÉLEVÉ,True
10818,2024-01-11,KFC Marseille Vieux Port,Sandwichs,7.840413194444458,ÉLEVÉ,True
10819,2024-01-11,KFC Marseille Vieux Port,Burger Poulet,8.020413194444458,ÉLEVÉ,True
10820,2024-01-11,KFC Marseille Vieux Port,Wraps & Salades,8.360413194444453,ÉLEVÉ,True
10821,2024-01-11,KFC Marseille Vieux Port,Accompagnements,8.240413194444459,ÉLEVÉ,True
10822,2024-01-11,KFC Marseille Vieux Port,Boissons,7.850413194444425,ÉLEVÉ,True
10823,2024-01-11,KFC Marseille Vieux Port,Desserts,7.470413194444446,ÉLEVÉ,True
10824,2024-01-11,KFC Marseille Vieux Port,Petits Déjeuners,7.740413194444449,ÉLEVÉ,True
10825,2024-01-11,KFC Toulouse Capitole,Poulet Frit,2.670413194444452,MODÉRÉ,False
10826,2024-01-11,KFC Toulouse Capitole,Sandwichs,2.1804131944444487,MODÉRÉ,False
10827,2024-01-11,KFC Toulouse Capitole,Burger Poulet,2.200413194444435,MODÉRÉ,False
10828,2024-01-11,KFC Toulouse Capitole,Wraps & Salades,2.4904131944444496,MODÉRÉ,False
10829,2024-01-11,KFC Toulouse Capitole,Accompagnements,2.780413194444452,MODÉRÉ,False
10830,2024-01-11,KFC Toulouse Capitole,Boissons,2.000413194444446,MODÉRÉ,False
10831,2024-01-11,KFC Toulouse Capitole,Desserts,2.420413194444435,MODÉRÉ,False
10832,2024-01-11,KFC Toulouse Capitole,Petits Déjeuners,2.4904131944444496,MODÉRÉ,False
10833,2024-01-11,KFC Lille Centre,Poulet Frit,4.66041319444441,MODÉRÉ,False
10834,2024-01-11,KFC Lille Centre,Sandwichs,4.78041319444444,MODÉRÉ,False
10835,2024-01-11,KFC Lille Centre,Burger Poulet,4.030413194444439,MODÉRÉ,False
10836,2024-01-11,KFC Lille Centre,Wraps & Salades,4.85041319444443,MODÉRÉ,False
10837,2024-01-11,KFC Lille Centre,Accompagnements,5.300413194444474,ÉLEVÉ,False
10838,2024-01-11,KFC Lille Centre,Boissons,4.480413194444445,MODÉRÉ,False
10839,2024-01-11,KFC Lille Centre,Desserts,4.2204131944444585,MODÉRÉ,False
10840,2024-01-11,KFC Lille Centre,Petits Déjeuners,4.6804131944444585,MODÉRÉ,False
10841,2024-01-11,KFC Bordeaux Quinconces,Poulet Frit,3.6204131944444553,MODÉRÉ,False
10842,2024-01-11,KFC Bordeaux Quinconces,Sandwichs,3.230413194444446,MODÉRÉ,False
10843,2024-01-11,KFC Bordeaux Quinconces,Burger Poulet,3.690413194444457,MODÉRÉ,False
10844,2024-01-11,KFC Bordeaux Quinconces,Wraps & Salades,3.920413194444451,MODÉRÉ,False
10845,2024-01-11,KFC Bordeaux Quinconces,Accompagnements,3.880413194444453,MODÉRÉ,False
10846,2024-01-11,KFC Bordeaux Quinconces,Boissons,3.460413194444439,MODÉRÉ,False
10847,2024-01-11,KFC Bordeaux Quinconces,Desserts,3.0104131944444332,MODÉRÉ,False
10848,2024-01-11,KFC Bordeaux Quinconces,Petits Déjeuners,3.170413194444449,MODÉRÉ,False
10849,2024-01-11,KFC Nantes Erdre,Poulet Frit,5.110413194444465,ÉLEVÉ,False
10850,2024-01-11,KFC Nantes Erdre,Sandwichs,5.1304131944444515,ÉLEVÉ,False
10851,2024-01-11,KFC Nantes Erdre,Burger Poulet,4.740413194444442,MODÉRÉ,False
10852,2024-01-11,KFC Nantes Erdre,Wraps & Salades,4.800413194444452,MODÉRÉ,False
10853,2024-01-11,KFC Nantes Erdre,Accompagnements,5.91041319444447,ÉLEVÉ,False
10854,2024-01-11,KFC Nantes Erdre,Boissons,4.850413194444442,MODÉRÉ,False
10855,2024-01-11,KFC Nantes Erdre,Desserts,4.980413194444442,MODÉRÉ,False
10856,2024-01-11,KFC Nantes Erdre,Petits Déjeuners,4.670413194444441,MODÉRÉ,False
10857,2024-01-11,KFC Strasbourg Grande Île,Poulet Frit,2.0304131944444257,MODÉRÉ,False
10858,2024-01-11,KFC Strasbourg Grande Île,Sandwichs,1.810413194444438,FAIBLE,False
10859,2024-01-11,KFC Strasbourg Grande Île,Burger Poulet,1.870413194444459,FAIBLE,False
10860,2024-01-11,KFC Strasbourg Grande Île,Wraps & Salades,2.8904131944444518,MODÉRÉ,False
10861,2024-01-11,KFC Strasbourg Grande Île,Accompagnements,2.8404131944444244,MODÉRÉ,False
10862,2024-01-11,KFC Strasbourg Grande Île,Boissons,1.5204131944444355,FAIBLE,False
10863,2024-01-11,KFC Strasbourg Grande Île,Desserts,1.6304131944444356,FAIBLE,False
10864,2024-01-11,KFC Strasbourg Grande Île,Petits Déjeuners,2.160413194444449,MODÉRÉ,False
10865,2024-01-11,KFC Rennes Centre,Poulet Frit,6.070413194444424,ÉLEVÉ,False
10866,2024-01-11,KFC Rennes Centre,Sandwichs,5.700413194444452,ÉLEVÉ,False
10867,2024-01-11,KFC Rennes Centre,Burger Poulet,5.670413194444422,ÉLEVÉ,False
10868,2024-01-11,KFC Rennes Centre,Wraps & Salades,5.5904131944444515,ÉLEVÉ,False
10869,2024-01-11,KFC Rennes Centre,Accompagnements,6.3604131944444395,ÉLEVÉ,True
10870,2024-01-11,KFC Rennes Centre,Boissons,5.010413194444434,ÉLEVÉ,False
10871,2024-01-11,KFC Rennes Centre,Desserts,4.9204131944444445,MODÉRÉ,False
10872,2024-01-11,KFC Rennes Centre,Petits Déjeuners,5.620413194444431,ÉLEVÉ,False
10873,2024-01-11,KFC Nice Promenade,Poulet Frit,4.310413194444448,MODÉRÉ,False
10874,2024-01-11,KFC Nice Promenade,Sandwichs,3.8504131944444486,MODÉRÉ,False
10875,2024-01-11,KFC Nice Promenade,Burger Poulet,4.280413194444468,MODÉRÉ,False
10876,2024-01-11,KFC Nice Promenade,Wraps & Salades,3.8004131944444324,MODÉRÉ,False
10877,2024-01-11,KFC Nice Promenade,Accompagnements,4.440413194444435,MODÉRÉ,False
10878,2024-01-11,KFC Nice Promenade,Boissons,3.6004131944444433,MODÉRÉ,False
10879,2024-01-11,KFC Nice Promenade,Desserts,3.4404131944444654,MODÉRÉ,False
10880,2024-01-11,KFC Nice Promenade,Petits Déjeuners,3.300413194444473,MODÉRÉ,False
10881,2024-01-12,KFC Paris Louvre,Poulet Frit,3.03041319444442,MODÉRÉ,False
10882,2024-01-12,KFC Paris Louvre,Sandwichs,2.3504131944444455,MODÉRÉ,False
10883,2024-01-12,KFC Paris Louvre,Burger Poulet,3.380413194444444,MODÉRÉ,False
10884,2024-01-12,KFC Paris Louvre,Wraps & Salades,3.690413194444457,MODÉRÉ,False
10885,2024-01-12,KFC Paris Louvre,Accompagnements,3.840413194444431,MODÉRÉ,False
10886,2024-01-12,KFC Paris Louvre,Boissons,2.6804131944444576,MODÉRÉ,False
10887,2024-01-12,KFC Paris Louvre,Desserts,2.9204131944444565,MODÉRÉ,False
10888,2024-01-12,KFC Paris Louvre,Petits Déjeuners,2.420413194444435,MODÉRÉ,False
10889,2024-01-12,KFC Lyon Part-Dieu,Poulet Frit,1.8904131944444336,FAIBLE,False
10890,2024-01-12,KFC Lyon Part-Dieu,Sandwichs,2.130413194444445,MODÉRÉ,False
10891,2024-01-12,KFC Lyon Part-Dieu,Burger Poulet,1.5304131944444288,FAIBLE,False
10892,2024-01-12,KFC Lyon Part-Dieu,Wraps & Salades,2.0204131944444326,MODÉRÉ,False
10893,2024-01-12,KFC Lyon Part-Dieu,Accompagnements,2.1404131944444504,MODÉRÉ,False
10894,2024-01-12,KFC Lyon Part-Dieu,Boissons,1.5404131944444588,FAIBLE,False
10895,2024-01-12,KFC Lyon Part-Dieu,Desserts,1.850413194444423,FAIBLE,False
10896,2024-01-12,KFC Lyon Part-Dieu,Petits Déjeuners,1.4404131944444398,FAIBLE,False
10897,2024-01-12,KFC Marseille Vieux Port,Poulet Frit,8.030413194444451,ÉLEVÉ,True
10898,2024-01-12,KFC Marseille Vieux Port,Sandwichs,7.950413194444446,ÉLEVÉ,True
10899,2024-01-12,KFC Marseille Vieux Port,Burger Poulet,7.970413194444455,ÉLEVÉ,True
10900,2024-01-12,KFC Marseille Vieux Port,Wraps & Salades,8.330413194444448,ÉLEVÉ,True
10901,2024-01-12,KFC Marseille Vieux Port,Accompagnements,8.000413194444436,ÉLEVÉ,True
10902,2024-01-12,KFC Marseille Vieux Port,Boissons,8.010413194444428,ÉLEVÉ,True
10903,2024-01-12,KFC Marseille Vieux Port,Desserts,8.370413194444446,ÉLEVÉ,True
10904,2024-01-12,KFC Marseille Vieux Port,Petits Déjeuners,7.820413194444434,ÉLEVÉ,True
10905,2024-01-12,KFC Toulouse Capitole,Poulet Frit,2.580413194444439,MODÉRÉ,False
10906,2024-01-12,KFC Toulouse Capitole,Sandwichs,2.340413194444452,MODÉRÉ,False
10907,2024-01-12,KFC Toulouse Capitole,Burger Poulet,2.220413194444446,MODÉRÉ,False
10908,2024-01-12,KFC Toulouse Capitole,Wraps & Salades,2.4804131944444565,MODÉRÉ,False
10909,2024-01-12,KFC Toulouse Capitole,Accompagnements,3.0704131944444546,MODÉRÉ,False
10910,2024-01-12,KFC Toulouse Capitole,Boissons,2.530413194444435,MODÉRÉ,False
10911,2024-01-12,KFC Toulouse Capitole,Desserts,2.1804131944444483,MODÉRÉ,False
10912,2024-01-12,KFC Toulouse Capitole,Petits Déjeuners,2.0504131944444373,MODÉRÉ,False
10913,2024-01-12,KFC Lille Centre,Poulet Frit,4.330413194444459,MODÉRÉ,False
10914,2024-01-12,KFC Lille Centre,Sandwichs,4.250413194444427,MODÉRÉ,False
10915,2024-01-12,KFC Lille Centre,Burger Poulet,4.390413194444457,MODÉRÉ,False
10916,2024-01-12,KFC Lille Centre,Wraps & Salades,5.110413194444453,ÉLEVÉ,False
10917,2024-01-12,KFC Lille Centre,Accompagnements,5.170413194444437,ÉLEVÉ,False
10918,2024-01-12,KFC Lille Centre,Boissons,4.560413194444441,MODÉRÉ,False
10919,2024-01-12,KFC Lille Centre,Desserts,4.7604131944444665,MODÉRÉ,False
10920,2024-01-12,KFC Lille Centre,Petits Déjeuners,3.960413194444449,MODÉRÉ,False
10921,2024-01-12,KFC Bordeaux Quinconces,Poulet Frit,4.170413194444455,MODÉRÉ,False
10922,2024-01-12,KFC Bordeaux Quinconces,Sandwichs,3.1804131944444305,MODÉRÉ,False
10923,2024-01-12,KFC Bordeaux Quinconces,Burger Poulet,3.120413194444433,MODÉRÉ,False
10924,2024-01-12,KFC Bordeaux Quinconces,Wraps & Salades,4.100413194444453,MODÉRÉ,False
10925,2024-01-12,KFC Bordeaux Quinconces,Accompagnements,3.850413194444424,MODÉRÉ,False
10926,2024-01-12,KFC Bordeaux Quinconces,Boissons,3.250413194444432,MODÉRÉ,False
10927,2024-01-12,KFC Bordeaux Quinconces,Desserts,3.4904131944444563,MODÉRÉ,False
10928,2024-01-12,KFC Bordeaux Quinconces,Petits Déjeuners,2.840413194444449,MODÉRÉ,False
10929,2024-01-12,KFC Nantes Erdre,Poulet Frit,5.670413194444422,ÉLEVÉ,False
10930,2024-01-12,KFC Nantes Erdre,Sandwichs,5.040413194444439,ÉLEVÉ,False
10931,2024-01-12,KFC Nantes Erdre,Burger Poulet,5.030413194444432,ÉLEVÉ,False
10932,2024-01-12,KFC Nantes Erdre,Wraps & Salades,5.390413194444437,ÉLEVÉ,False
10933,2024-01-12,KFC Nantes Erdre,Accompagnements,5.490413194444456,ÉLEVÉ,False
10934,2024-01-12,KFC Nantes Erdre,Boissons,5.010413194444434,ÉLEVÉ,False
10935,2024-01-12,KFC Nantes Erdre,Desserts,4.8704131944444295,MODÉRÉ,False
10936,2024-01-12,KFC Nantes Erdre,Petits Déjeuners,5.050413194444444,ÉLEVÉ,False
10937,2024-01-12,KFC Strasbourg Grande Île,Poulet Frit,2.4004131944444485,MODÉRÉ,False
10938,2024-01-12,KFC Strasbourg Grande Île,Sandwichs,1.8104131944444257,FAIBLE,False
10939,2024-01-12,KFC Strasbourg Grande Île,Burger Poulet,1.930413194444456,FAIBLE,False
10940,2024-01-12,KFC Strasbourg Grande Île,Wraps & Salades,2.760413194444441,MODÉRÉ,False
10941,2024-01-12,KFC Strasbourg Grande Île,Accompagnements,2.300413194444454,MODÉRÉ,False
10942,2024-01-12,KFC Strasbourg Grande Île,Boissons,1.6704131944444576,FAIBLE,False
10943,2024-01-12,KFC Strasbourg Grande Île,Desserts,1.9904131944444279,FAIBLE,False
10944,2024-01-12,KFC Strasbourg Grande Île,Petits Déjeuners,1.570413194444439,FAIBLE,False
10945,2024-01-12,KFC Rennes Centre,Poulet Frit,5.3404131944444595,ÉLEVÉ,False
10946,2024-01-12,KFC Rennes Centre,Sandwichs,4.9504131944444625,MODÉRÉ,False
10947,2024-01-12,KFC Rennes Centre,Burger Poulet,5.3804131944444435,ÉLEVÉ,False
10948,2024-01-12,KFC Rennes Centre,Wraps & Salades,5.270413194444445,ÉLEVÉ,False
10949,2024-01-12,KFC Rennes Centre,Accompagnements,6.18041319444445,ÉLEVÉ,False
10950,2024-01-12,KFC Rennes Centre,Boissons,5.440413194444454,ÉLEVÉ,False
10951,2024-01-12,KFC Rennes Centre,Desserts,5.35041319444444,ÉLEVÉ,False
10952,2024-01-12,KFC Rennes Centre,Petits Déjeuners,5.670413194444447,ÉLEVÉ,False
10953,2024-01-12,KFC Nice Promenade,Poulet Frit,4.110413194444433,MODÉRÉ,False
10954,2024-01-12,KFC Nice Promenade,Sandwichs,3.2004131944444167,MODÉRÉ,False
10955,2024-01-12,KFC Nice Promenade,Burger Poulet,3.6904131944444822,MODÉRÉ,False
10956,2024-01-12,KFC Nice Promenade,Wraps & Salades,3.810413194444439,MODÉRÉ,False
10957,2024-01-12,KFC Nice Promenade,Accompagnements,3.9304131944444687,MODÉRÉ,False
10958,2024-01-12,KFC Nice Promenade,Boissons,3.8604131944444293,MODÉRÉ,False
10959,2024-01-12,KFC Nice Promenade,Desserts,3.6404131944444544,MODÉRÉ,False
10960,2024-01-12,KFC Nice Promenade,Petits Déjeuners,3.98041319444446,MODÉRÉ,False
10961,2024-01-13,KFC Paris Louvre,Poulet Frit,2.9504131944444483,MODÉRÉ,False
10962,2024-01-13,KFC Paris Louvre,Sandwichs,2.640413194444436,MODÉRÉ,False
10963,2024-01-13,KFC Paris Louvre,Burger Poulet,2.9804131944444534,MODÉRÉ,False
10964,2024-01-13,KFC Paris Louvre,Wraps & Salades,3.4604131944444276,MODÉRÉ,False
10965,2024-01-13,KFC Paris Louvre,Accompagnements,3.360413194444445,MODÉRÉ,False
10966,2024-01-13,KFC Paris Louvre,Boissons,2.290413194444436,MODÉRÉ,False
10967,2024-01-13,KFC Paris Louvre,Desserts,3.0804131944444477,MODÉRÉ,False
10968,2024-01-13,KFC Paris Louvre,Petits Déjeuners,2.760413194444453,MODÉRÉ,False
10969,2024-01-13,KFC Lyon Part-Dieu,Poulet Frit,2.3804131944444493,MODÉRÉ,False
10970,2024-01-13,KFC Lyon Part-Dieu,Sandwichs,2.1204131944444393,MODÉRÉ,False
10971,2024-01-13,KFC Lyon Part-Dieu,Burger Poulet,2.4904131944444496,MODÉRÉ,False
10972,2024-01-13,KFC Lyon Part-Dieu,Wraps & Salades,2.030413194444438,MODÉRÉ,False
10973,2024-01-13,KFC Lyon Part-Dieu,Accompagnements,2.200413194444435,MODÉRÉ,False
10974,2024-01-13,KFC Lyon Part-Dieu,Boissons,1.9504131944444423,FAIBLE,False
10975,2024-01-13,KFC Lyon Part-Dieu,Desserts,1.6304131944444478,FAIBLE,False
10976,2024-01-13,KFC Lyon Part-Dieu,Petits Déjeuners,1.9204131944444627,FAIBLE,False
10977,2024-01-13,KFC Marseille Vieux Port,Poulet Frit,7.8404131944444195,ÉLEVÉ,True
10978,2024-01-13,KFC Marseille Vieux Port,Sandwichs,7.42041319444443,ÉLEVÉ,True
10979,2024-01-13,KFC Marseille Vieux Port,Burger Poulet,7.9704131944444425,ÉLEVÉ,True
10980,2024-01-13,KFC Marseille Vieux Port,Wraps & Salades,7.850413194444426,ÉLEVÉ,True
10981,2024-01-13,KFC Marseille Vieux Port,Accompagnements,8.090413194444437,ÉLEVÉ,True
10982,2024-01-13,KFC Marseille Vieux Port,Boissons,7.690413194444459,ÉLEVÉ,True
10983,2024-01-13,KFC Marseille Vieux Port,Desserts,7.920413194444439,ÉLEVÉ,True
10984,2024-01-13,KFC Marseille Vieux Port,Petits Déjeuners,7.810413194444453,ÉLEVÉ,True
10985,2024-01-13,KFC Toulouse Capitole,Poulet Frit,3.0304131944444195,MODÉRÉ,False
10986,2024-01-13,KFC Toulouse Capitole,Sandwichs,2.210413194444428,MODÉRÉ,False
10987,2024-01-13,KFC Toulouse Capitole,Burger Poulet,2.590413194444444,MODÉRÉ,False
10988,2024-01-13,KFC Toulouse Capitole,Wraps & Salades,2.4004131944444485,MODÉRÉ,False
10989,2024-01-13,KFC Toulouse Capitole,Accompagnements,2.500413194444455,MODÉRÉ,False
10990,2024-01-13,KFC Toulouse Capitole,Boissons,2.4904131944444616,MODÉRÉ,False
10991,2024-01-13,KFC Toulouse Capitole,Desserts,2.1604131944444367,MODÉRÉ,False
10992,2024-01-13,KFC Toulouse Capitole,Petits Déjeuners,2.3304131944444464,MODÉRÉ,False
10993,2024-01-13,KFC Lille Centre,Poulet Frit,5.060413194444411,ÉLEVÉ,False
10994,2024-01-13,KFC Lille Centre,Sandwichs,4.520413194444455,MODÉRÉ,False
10995,2024-01-13,KFC Lille Centre,Burger Poulet,4.630413194444455,MODÉRÉ,False
10996,2024-01-13,KFC Lille Centre,Wraps & Salades,5.000413194444441,ÉLEVÉ,False
10997,2024-01-13,KFC Lille Centre,Accompagnements,5.030413194444445,ÉLEVÉ,False
10998,2024-01-13,KFC Lille Centre,Boissons,4.600413194444438,MODÉRÉ,False
10999,2024-01-13,KFC Lille Centre,Desserts,3.9904131944444408,MODÉRÉ,False
11000,2024-01-13,KFC Lille Centre,Petits Déjeuners,4.440413194444459,MODÉRÉ,False
11001,2024-01-13,KFC Bordeaux Quinconces,Poulet Frit,3.3704131944444384,MODÉRÉ,False
11002,2024-01-13,KFC Bordeaux Quinconces,Sandwichs,3.57041319444444,MODÉRÉ,False
11003,2024-01-13,KFC Bordeaux Quinconces,Burger Poulet,3.850413194444424,MODÉRÉ,False
11004,2024-01-13,KFC Bordeaux Quinconces,Wraps & Salades,3.6004131944444318,MODÉRÉ,False
11005,2024-01-13,KFC Bordeaux Quinconces,Accompagnements,3.9104131944444447,MODÉRÉ,False
11006,2024-01-13,KFC Bordeaux Quinconces,Boissons,2.910413194444439,MODÉRÉ,False
11007,2024-01-13,KFC Bordeaux Quinconces,Desserts,3.710413194444456,MODÉRÉ,False
11008,2024-01-13,KFC Bordeaux Quinconces,Petits Déjeuners,2.71041319444445,MODÉRÉ,False
11009,2024-01-13,KFC Nantes Erdre,Poulet Frit,5.100413194444459,ÉLEVÉ,False
11010,2024-01-13,KFC Nantes Erdre,Sandwichs,5.1404131944444575,ÉLEVÉ,False
11011,2024-01-13,KFC Nantes Erdre,Burger Poulet,4.550413194444435,MODÉRÉ,False
11012,2024-01-13,KFC Nantes Erdre,Wraps & Salades,5.370413194444451,ÉLEVÉ,False
