month,day_of_week,is_weekend,week_of_year,is_month_start,is_month_end,selling_price,units_sold,qsp_score,price_norm_by_category,price_to_units_ratio,rest_units_ma_14,rest_units_ma_30,rest_units_std_14,rest_units_std_30,rest_qsp_ma_14,rest_qsp_ma_30,rest_performance_30d,prod_popularity_in_rest,units_trend_7d,qsp_trend_14d,gap_percentage,region_Paris,region_Lyon,region_Marseille,region_Toulouse,region_Lille,region_Bordeaux,region_Nantes,region_Strasbourg,region_Rennes,region_Nice,category_Poulet,category_Sandwich,category_Autre,category_Boisson,category_Dessert
6,0,0,26,0,0,9.24,51,0.9,0.9998611014647103,0.1776923076923077,51.214285714285715,53.46666666666667,17.646871901617253,16.569047447977603,0.8378571428571429,0.8296666666666667,1.1585409895269052,0.8952618453865336,-3.035714285714285,-0.004417582417582486,1.80041319444442,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,0,0,26,0,0,6.16,48,0.78,-0.9998611014647101,0.12571428571428572,50.92857142857143,53.63333333333333,17.613213072159077,16.516414684276615,0.8342857142857143,0.8323333333333334,1.1680580762250454,0.9658172778123058,-2.0357142857142874,0.0010549450549450147,1.570413194444439,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,0,0,26,0,0,6.82,24,0.94,-0.9998611014647089,0.2728,50.142857142857146,53.36666666666667,17.47022584882038,16.541449157491762,0.8228571428571428,0.8326666666666667,1.1647871953437612,0.9081823860087446,0.6428571428571395,0.0029890109890109563,2.050413194444425,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,0,0,26,0,0,7.7,66,0.94,0.9998611014647089,0.11492537313432837,49.785714285714285,51.56666666666667,17.97938379806834,16.705735817239606,0.8357142857142856,0.8366666666666667,1.1246819338422391,1.004524886877828,-0.46428571428571425,0.00426373626373624,1.8304131944444493,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,0,0,26,0,0,3.3,34,0.85,-0.999861101464709,0.09428571428571428,52.214285714285715,51.53333333333333,17.686059575176827,16.67484856640814,0.8485714285714285,0.8423333333333333,1.1198840999637811,0.8408796895213455,-0.9642857142857142,0.004747252747252699,2.4804131944444685,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,0,0,26,0,0,1.76,66,0.85,-0.999722183631255,0.02626865671641791,51.285714285714285,50.1,18.311108740234815,16.25306337173141,0.8485714285714285,0.845,1.0770333213901828,0.9401197604790419,-1.055199774799734e-15,0.004835164835164793,1.6204131944444298,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,0,0,26,0,0,4.84,21,0.77,-0.999722183631255,0.22,50.714285714285715,49.733333333333334,17.66103303637951,15.741299366542982,0.8485714285714286,0.8463333333333334,1.0581560283687943,1.0,-0.2500000000000023,0.004923076923076875,2.130413194444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,26,0,0,5.5,36,0.94,0.9998611014647097,0.14864864864864866,49.07142857142857,48.833333333333336,19.325010839739377,16.592651745698248,0.8485714285714286,0.8443333333333334,1.033509700176367,1.1399317406143343,-1.5714285714285734,8.791208791205281e-05,1.8404131944444424,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,26,0,0,9.24,51,0.81,0.9998611014647103,0.1776923076923077,47.142857142857146,47.93333333333333,19.17473154102373,16.52987542630602,0.8528571428571429,0.85,1.00278940027894,1.0097357440890125,-1.500000000000002,0.003736263736263687,2.150413194444432,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,0,26,0,0,6.16,62,0.82,-0.9998611014647101,0.09777777777777778,45.5,47.63333333333333,17.618827342450388,16.384356149595316,0.8471428571428571,0.8463333333333334,0.9909847434119278,1.0769769069279216,0.28571428571428625,0.003736263736263705,1.3504131944444386,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,1,0,26,0,0,6.82,44,0.91,-0.9998611014647089,0.15155555555555555,45.714285714285715,47.8,17.81282412467781,16.50788735203831,0.8485714285714286,0.8453333333333333,0.9968717413972887,0.9804741980474199,-0.28571428571428464,0.0014065934065933545,1.9304131944444436,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,1,0,26,0,0,7.7,65,0.83,0.9998611014647089,0.11666666666666667,47.214285714285715,47.9,16.59554421861749,16.474326944548064,0.8592857142857143,0.8456666666666667,0.9986101459346768,1.0842032011134308,1.857142857142857,0.00024175824175822914,2.600413194444437,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,1,0,26,0,0,3.3,78,0.81,-0.999861101464709,0.04177215189873418,47.0,48.3,16.323649667324368,16.745869279647284,0.8557142857142858,0.846,1.0020746887966805,0.90200138026225,2.4642857142857144,8.79120879120454e-05,2.020413194444433,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,1,0,26,0,0,1.76,20,0.95,-0.999722183631255,0.0838095238095238,50.642857142857146,48.8,17.18499856922241,17.41065864586285,0.8528571428571429,0.844,1.0082644628099173,0.9904371584699455,7.92857142857143,-0.0014065934065934488,1.2604131944444497,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,1,0,26,0,0,4.84,57,0.93,-0.999722183631255,0.08344827586206896,47.57142857142857,47.93333333333333,18.591620468596926,18.18474793532384,0.8642857142857142,0.8466666666666668,0.9835841313269493,1.0006954102920724,0.321428571428569,-0.0007032967032967495,1.5404131944444466,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,1,0,26,0,0,5.5,48,0.76,0.9998611014647097,0.11224489795918367,48.0,49.1,18.745255810060737,17.57613978253395,0.8664285714285714,0.8516666666666667,1.0095956134338588,1.127630685675492,-1.142857142857143,0.0023516483516483316,2.1704131944444427,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2,0,26,0,0,9.24,25,0.79,0.9998611014647103,0.3553846153846154,48.0,49.6,18.745255810060737,17.313737818315822,0.865,0.8506666666666668,1.0290456431535269,0.9771505376344086,-2.1785714285714293,-0.003538461538461548,2.550413194444446,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,2,0,26,0,0,6.16,70,0.88,-0.9998611014647101,0.0867605633802817,48.07142857142857,48.6,18.64842449816436,17.849176548184964,0.8542857142857143,0.8453333333333333,1.0114464099895943,1.046639231824417,-4.000000000000002,-0.003208791208791241,1.6004131944444433,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,2,0,26,0,0,6.82,64,0.83,-0.9998611014647089,0.10492307692307692,48.357142857142854,48.96666666666667,18.97207317189033,18.18010153860597,0.85,0.8433333333333334,1.020138888888889,0.955071477195371,-2.2500000000000036,0.0003516483516483294,2.4804131944444565,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,2,0,26,0,0,7.7,31,0.78,0.9998611014647089,0.240625,50.5,50.13333333333333,18.91987152338881,17.97648527906681,0.8485714285714286,0.8456666666666667,1.042995839112344,1.0578457446808511,0.9285714285714269,-0.00021978021978026456,1.8504131944444235,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,2,0,26,0,0,3.3,44,0.79,-0.999861101464709,0.07333333333333333,48.0,50.1,19.026297590440457,18.012160643145588,0.8435714285714285,0.8463333333333334,1.0423023578363384,0.8789088489687291,2.4642857142857166,-0.002131868131868152,2.6104131944444307,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,2,0,26,0,0,1.76,28,0.79,-0.999722183631255,0.060689655172413794,49.642857142857146,50.0,17.44268479183331,18.038273485697786,0.845,0.8443333333333333,1.0337698139214335,0.958,-1.2142857142857124,-0.006087912087912115,1.1904131944444227,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,2,0,26,0,0,4.84,68,0.92,-0.999722183631255,0.07014492753623189,49.07142857142857,48.46666666666667,18.04466375718568,17.882245738264487,0.8342857142857143,0.8423333333333333,1.003104518799586,0.9773039889958735,-2.178571428571432,-0.004527472527472566,1.8904131944444456,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,0,26,0,0,5.5,76,0.92,0.9998611014647097,0.07142857142857142,50.285714285714285,49.266666666666666,18.742910747712152,18.20938244958907,0.8421428571428571,0.8473333333333333,1.0116358658453113,1.1129905277401895,0.8928571428571443,-0.0028791208791209472,1.2104131944444585,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,3,0,26,0,0,9.24,37,0.77,0.9998611014647103,0.2431578947368421,51.285714285714285,49.7,19.761767950451016,18.695656880861307,0.8492857142857143,0.8486666666666667,1.006412419844752,0.9423205902079141,0.82142857142857,-0.0013846153846153923,2.7604131944444283,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,3,0,26,0,0,6.16,32,0.76,-0.9998611014647101,0.18666666666666668,50.785714285714285,48.46666666666667,20.04678593624491,18.252507306901865,0.8392857142857143,0.8446666666666667,0.9690103298900367,1.0502063273727646,1.178571428571426,-0.0016483516483516787,1.6704131944444458,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,3,0,26,0,0,6.82,76,0.81,-0.9998611014647089,0.08857142857142858,48.42857142857143,47.56666666666667,20.18649314503403,18.380430622949447,0.8342857142857143,0.8433333333333333,0.9431592861863848,1.0098107918710582,1.3214285714285738,-0.004219780219780249,1.5104131944444543,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,3,0,26,0,0,7.7,78,0.83,0.9998611014647089,0.09746835443037975,48.285714285714285,49.333333333333336,19.967005751522162,18.48453842863111,0.8342857142857144,0.8450000000000001,0.9794837855724686,1.066216216216216,2.607142857142859,-0.005714285714285779,1.7804131944444457,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,3,0,26,0,0,3.3,48,0.79,-0.999861101464709,0.0673469387755102,52.42857142857143,49.666666666666664,19.66141980049836,18.917850233873413,0.8257142857142857,0.8433333333333334,0.9757694826457105,0.9026845637583893,4.357142857142857,-0.002021978021978071,2.7304131944444365,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,3,0,26,0,0,1.76,48,0.84,-0.999722183631255,0.035918367346938776,51.785714285714285,50.36666666666667,19.64758184936439,18.432511257676413,0.8157142857142857,0.8413333333333334,0.988227599738391,0.929185969556585,-0.6071428571428594,0.0003956043956043833,1.4604131944444507,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,3,0,26,0,0,4.84,44,0.91,-0.999722183631255,0.10755555555555556,51.785714285714285,49.86666666666667,19.64758184936439,18.280823442808213,0.8214285714285714,0.8430000000000001,0.9790575916230367,0.9685828877005347,-0.5714285714285711,-0.0007472527472527694,1.9504131944444545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,0,26,0,0,5.5,78,0.78,0.9998611014647097,0.06962025316455696,53.142857142857146,49.63333333333333,18.2624336690509,18.31050825738265,0.83,0.8433333333333334,0.9694010416666666,1.12961719274681,0.892857142857142,0.000747252747252722,1.5104131944444543,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,4,0,26,0,0,9.24,37,0.91,0.9998611014647103,0.2431578947368421,53.714285714285715,50.63333333333333,18.942944988442672,19.023548625292037,0.8228571428571428,0.8433333333333334,0.9977011494252873,0.9163923633969717,1.5714285714285718,0.0009670329670329278,1.9204131944444625,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,4,0,26,0,0,6.16,54,0.82,-0.9998611014647101,0.112,51.785714285714285,51.06666666666667,19.188051456083787,18.5378147232257,0.8285714285714285,0.8423333333333333,1.0102209033959777,0.9830287206266318,-4.321428571428568,0.0036923076923076475,1.6404131944444411,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,0,26,0,0,6.82,44,0.85,-0.9998611014647089,0.15155555555555555,53.42857142857143,50.666666666666664,18.2323224636244,18.332810859848756,0.8314285714285715,0.8383333333333333,1.0,0.980921052631579,-2.28571428571429,0.0018461538461538442,2.1604131944444367,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,4,0,26,0,0,7.7,79,0.94,0.9998611014647089,0.09625,53.42857142857143,51.0,18.2323224636244,18.108866184351758,0.8357142857142856,0.8383333333333334,1.0072416063199474,1.038562091503268,-0.24999999999999972,0.0010109890109889306,2.0304131944444257,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,4,0,26,0,0,3.3,32,0.82,-0.999861101464709,0.09999999999999999,57.07142857142857,51.43333333333333,17.851801398929283,18.628275381209093,0.8464285714285715,0.8413333333333333,1.0042303937520338,0.880103694102398,2.464285714285712,0.0024835164835164463,2.1804131944444483,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6,4,0,26,0,0,1.76,71,0.83,-0.999722183631255,0.024444444444444446,54.5,51.8,18.72780737915599,18.10962784514511,0.8392857142857143,0.843,1.0277777777777777,0.8996138996138997,-0.9642857142857088,0.004153846153846127,1.770413194444452,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6,4,0,26,0,0,4.84,76,0.85,-0.999722183631255,0.06285714285714286,54.142857142857146,52.96666666666667,18.32970327032116,18.183894604525882,0.8328571428571427,0.8393333333333334,1.0565159574468086,0.89490245437382,-0.21428571428571405,0.006549450549450511,1.6204131944444298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
6,4,0,26,0,0,5.5,55,0.9,0.9998611014647097,0.09821428571428571,56.92857142857143,53.8,18.486853065455367,18.65734578454657,0.8385714285714286,0.8406666666666667,1.0785165385900435,1.060099132589839,4.964285714285711,0.004967032967032907,1.850413194444448,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,3,0,1,0,0,5.5,74,0.76,0.9998611014647097,0.07333333333333333,51.07142857142857,50.6,14.819240537554212,15.053009780381988,0.8307142857142857,0.8493333333333333,1.8740740740740742,1.0342555994729907,-1.6785714285714295,-0.0021758241758241892,8.100413194444467,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,4,0,1,0,0,9.24,48,0.87,0.9998611014647103,0.18857142857142858,53.642857142857146,51.233333333333334,15.485015798691139,15.633040459967743,0.83,0.8483333333333333,1.2495934959349593,1.1369551073519844,3.1428571428571432,-0.0061978021978022395,8.010413194444427,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,4,0,1,0,0,6.16,35,0.86,-0.9998611014647101,0.1711111111111111,54.785714285714285,52.0,14.310719873462102,14.846339383950786,0.8328571428571427,0.8510000000000001,1.457943925233645,0.9663461538461539,3.2500000000000013,-0.005054945054945088,7.680413194444441,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,4,0,1,0,0,6.82,33,0.89,-0.9998611014647089,0.20058823529411765,54.5,51.56666666666667,14.685157341814422,15.153657424309595,0.8392857142857143,0.8483333333333333,1.330752688172043,0.7805429864253394,1.8214285714285725,-0.006351648351648381,7.570413194444453,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,4,0,1,0,0,7.7,73,0.84,0.9998611014647089,0.10405405405405406,52.57142857142857,50.9,15.648614024223386,15.523841508222562,0.8385714285714284,0.8503333333333334,1.2235576923076923,0.731827111984283,-3.178571428571427,-0.002901098901098902,8.230413194444454,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,4,0,1,0,0,3.3,57,0.9,-0.999861101464709,0.05689655172413793,54.42857142857143,51.666666666666664,16.45840578182227,16.037312814148464,0.8314285714285715,0.8473333333333334,1.2015503875968991,1.1177419354838711,-1.8928571428571406,0.00048351648351645173,8.400413194444438,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,4,0,1,0,0,1.76,27,0.92,-0.999722183631255,0.06285714285714286,53.642857142857146,52.166666666666664,16.01733264482401,15.959179248910344,0.8407142857142856,0.849,1.2172222222222222,1.1166134185303516,0.25000000000000305,0.00041758241758237027,7.200413194444455,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,4,0,1,0,0,4.84,51,0.8,-0.999722183631255,0.09307692307692307,50.42857142857143,51.733333333333334,16.55626437666088,16.469267792139252,0.8392857142857143,0.8520000000000001,1.2172549019607843,0.8698453608247423,-3.0357142857142847,0.005956043956043927,8.35041319444447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,1,0,0,5.5,53,0.83,0.9998611014647097,0.10185185185185185,49.214285714285715,51.266666666666666,15.773290820139701,16.277620205061606,0.835,0.8473333333333334,1.1392592592592592,1.1264629388816645,0.607142857142859,0.005516483516483502,8.100413194444467,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,5,1,1,0,0,9.24,68,0.83,0.9998611014647103,0.13391304347826088,49.0,51.3,15.694192948593832,16.280197406241943,0.8357142857142857,0.8493333333333334,1.1225382932166301,1.0955165692007798,1.5714285714285732,0.00487912087912085,7.850413194444426,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,5,1,1,0,0,6.16,76,0.87,-0.9998611014647101,0.08,50.07142857142857,51.86666666666667,16.480591315541144,16.56280280573337,0.8378571428571429,0.8463333333333333,1.1230971128608924,0.910025706940874,2.107142857142858,0.003538461538461511,7.780413194444449,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,5,1,1,0,0,6.82,76,0.9,-0.9998611014647089,0.08857142857142858,53.714285714285715,53.166666666666664,16.145628469691683,16.883134480452892,0.8378571428571427,0.8466666666666666,1.1706422018348623,0.7297805642633228,2.0357142857142865,0.00551648351648348,7.770413194444456,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,5,1,1,0,0,7.7,58,0.85,0.9998611014647089,0.13050847457627118,56.214285714285715,53.13333333333333,16.72482526724211,16.83537599988403,0.845,0.8453333333333334,1.1105037513397642,0.835633626097867,6.14285714285714,0.006043956043956028,8.120413194444453,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,5,1,1,0,0,3.3,68,0.77,-0.999861101464709,0.047826086956521734,55.57142857142857,52.766666666666666,16.449055552566794,16.595976523893047,0.85,0.8446666666666667,1.069078630004824,1.09159823120657,5.92857142857143,0.004043956043956018,8.730413194444463,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,5,1,1,0,0,1.76,49,0.92,-0.999722183631255,0.0352,56.92857142857143,54.333333333333336,16.647773173861765,15.687318254659987,0.8492857142857143,0.8436666666666667,1.1446629213483146,0.9570552147239263,2.464285714285714,-0.000549450549450581,7.450413194444434,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,5,1,1,0,0,4.84,56,0.76,-0.999722183631255,0.08491228070175438,55.142857142857146,54.46666666666667,16.00412034858111,15.62211812503809,0.8607142857142858,0.8443333333333334,1.1512109202994276,0.8482252141982864,-1.071428571428574,-0.001472527472527515,8.120413194444453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,5,1,1,0,0,5.5,65,0.76,0.9998611014647097,0.08333333333333333,55.714285714285715,53.9,15.871738654353145,15.230074603027822,0.852857142857143,0.84,1.1039759036144579,1.0538033395176252,-3.5000000000000004,-0.00404395604395608,7.220413194444429,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,6,1,1,0,0,9.24,73,0.82,0.9998611014647103,0.12486486486486487,57.857142857142854,54.8,14.852387235505491,15.054842272905717,0.8457142857142858,0.8396666666666667,1.136405529953917,1.0614355231143553,-2.928571428571434,-0.006461538461538492,7.860413194444431,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,6,1,1,0,0,6.16,27,0.81,-0.9998611014647101,0.22,60.714285714285715,56.166666666666664,13.487478930922846,14.772022328650904,0.8407142857142859,0.8393333333333334,1.1857407407407405,0.9258160237388724,-0.2500000000000007,-0.005736263736263789,7.890413194444449,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,6,1,1,0,0,6.82,27,0.84,-0.9998611014647089,0.24357142857142858,57.42857142857143,55.766666666666666,15.687889918975397,15.401933003031958,0.8385714285714284,0.8406666666666667,1.1877884274050408,0.8069336521219367,-2.3928571428571397,-0.006637362637362679,7.960413194444461,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,6,1,1,0,0,7.7,37,0.85,0.9998611014647089,0.2026315789473684,55.285714285714285,54.666666666666664,17.67409478229723,16.244539312374,0.8342857142857143,0.8386666666666667,1.1491491491491492,0.8536585365853658,-5.357142857142854,-0.004571428571428607,8.380413194444438,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,6,1,1,0,0,3.3,51,0.88,-0.999861101464709,0.06346153846153846,56.0,54.333333333333336,16.613247725836146,16.50774809374182,0.8292857142857144,0.8356666666666667,1.1427660930529,1.0920245398773005,-4.714285714285714,-0.0012967032967033183,8.600413194444439,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,6,1,1,0,0,1.76,79,0.91,-0.999722183631255,0.022,56.0,53.766666666666666,16.613247725836146,16.313065069263438,0.835,0.8393333333333334,1.1100837821663676,0.9578425294482331,-4.178571428571426,-0.0008131868131868305,7.860413194444455,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,6,1,1,0,0,4.84,41,0.9,-0.999722183631255,0.11523809523809524,57.857142857142854,54.0,17.671607575025938,16.62984438104972,0.8407142857142856,0.8383333333333333,1.0927487352445195,0.8858024691358025,0.2857142857142872,0.0011648351648351298,7.440413194444454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,6,1,1,0,0,5.5,31,0.95,0.9998611014647097,0.171875,55.92857142857143,53.1,17.950634382251636,16.57657258364013,0.8457142857142858,0.8396666666666666,1.0586124401913877,1.0954174513496546,1.142857142857141,0.0025054945054944753,7.350413194444454,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,0,9.24,33,0.83,0.9998611014647103,0.27176470588235296,52.714285714285715,52.266666666666666,18.108343047117476,17.04746585138163,0.8514285714285714,0.844,1.03735368956743,1.1534256559766765,2.928571428571429,0.006285714285714265,8.740413194444445,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,2,0,0,6.16,45,0.82,-0.9998611014647101,0.13391304347826088,49.642857142857146,51.6,17.491128049372925,17.405112209764194,0.8464285714285714,0.845,1.0221570066030814,0.9385382059800664,-0.14285714285714554,0.007274725274725234,7.950413194444457,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,2,0,0,6.82,25,0.81,-0.9998611014647089,0.2623076923076923,48.714285714285715,52.266666666666666,17.357900313595056,16.72069404048176,0.8442857142857143,0.8433333333333334,1.0543707973102785,0.8117711370262392,-2.142857142857141,0.006637362637362579,7.6604131944444545,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,2,0,0,7.7,44,0.92,0.9998611014647089,0.1711111111111111,45.642857142857146,51.733333333333334,17.486729662395835,17.336295060847963,0.8471428571428571,0.8436666666666667,1.04987170515512,0.8753681885125184,-5.5,0.003208791208791186,8.570413194444447,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,2,0,0,3.3,32,0.81,-0.999861101464709,0.09999999999999999,45.285714285714285,50.96666666666667,17.463934579269676,17.145389112414215,0.8471428571428571,0.8483333333333333,1.0220588235294117,1.1408016443987667,-4.39285714285714,0.007692307692307636,8.78041319444444,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,0,1.76,53,0.83,-0.999722183631255,0.03259259259259259,43.57142857142857,50.4,17.509181265022896,17.490095719459685,0.8507142857142858,0.8493333333333334,1.0112621359223302,1.0997732426303855,-0.3214285714285712,0.0037582417582417466,7.210413194444436,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,2,0,0,4.84,57,0.84,-0.999722183631255,0.08344827586206896,42.714285714285715,49.7,16.652228178135907,16.924069780375948,0.8557142857142858,0.8516666666666667,0.9823347745521928,0.9427996550732968,2.25,0.00017582417582415465,7.730413194444456,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,0,5.5,32,0.91,0.9998611014647097,0.16666666666666666,41.57142857142857,50.0,14.867177507279829,16.972594542887112,0.8571428571428571,0.8506666666666667,0.9898020395920816,1.0857142857142856,3.392857142857143,-0.0014505494505494846,8.100413194444467,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,2,0,0,9.24,25,0.93,0.9998611014647103,0.3553846153846154,41.92857142857143,49.9,14.54681718142805,17.072563187556323,0.8642857142857144,0.8523333333333334,0.9968272620446532,1.1397795591182365,1.2142857142857157,-0.001494505494505503,8.670413194444441,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,2,0,0,6.16,41,0.86,-0.9998611014647101,0.14666666666666667,41.785714285714285,49.63333333333333,14.713565543029032,17.404881069903098,0.8707142857142858,0.8536666666666667,1.0012487992315082,0.9670920080591001,0.03571428571428665,-0.00041758241758243586,7.800413194444447,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,2,0,0,6.82,31,0.94,-0.9998611014647089,0.213125,42.07142857142857,48.56666666666667,14.652194824899558,16.896609195304553,0.8714285714285713,0.8543333333333333,0.9670353982300885,0.8287577213452298,-1.571428571428568,-0.001406593406593449,7.890413194444447,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,2,0,0,7.7,37,0.88,0.9998611014647089,0.2026315789473684,40.642857142857146,47.7,14.68964649968523,17.11452297178405,0.8757142857142857,0.8556666666666667,0.9463270777479894,0.9460167714884695,-2.107142857142857,0.0008351648351648124,7.820413194444432,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,0,2,0,0,3.3,61,0.92,-0.999861101464709,0.0532258064516129,37.642857142857146,48.03333333333333,9.692242281307292,16.79179465739418,0.8735714285714286,0.8543333333333333,0.9647286821705425,1.1424358084663429,-3.249999999999999,0.0020879120879120647,8.67041319444443,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,2,0,0,1.76,35,0.79,-0.999722183631255,0.04888888888888889,39.07142857142857,48.36666666666667,11.525652230596743,16.951214651490886,0.875,0.8583333333333333,0.9708183221821926,1.1397312198483804,0.9999999999999992,0.004285714285714249,7.910413194444435,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,2,0,0,4.84,34,0.83,-0.999722183631255,0.1382857142857143,39.357142857142854,47.766666666666666,11.358542314772782,17.099472331712118,0.8635714285714285,0.857,0.957247828991316,1.0075017445917656,2.749999999999999,0.004329670329670312,8.220413194444447,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,2,0,0,5.5,21,0.79,0.9998611014647097,0.25,39.42857142857143,46.63333333333333,11.318563959703123,16.836912103928146,0.8635714285714285,0.857,0.9263404392764858,1.104360257326662,1.6071428571428563,0.0022637362637362036,7.37041319444444,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,2,0,2,0,0,9.24,44,0.94,0.9998611014647103,0.20533333333333334,37.714285714285715,44.8,12.193494933009118,16.520415791711606,0.8614285714285714,0.8543333333333333,0.8792523364485981,1.1904761904761907,-1.999999999999999,-0.0012747252747253202,8.550413194444435,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,0,2,0,0,6.16,37,0.77,-0.9998611014647101,0.16210526315789475,39.07142857142857,43.733333333333334,11.71760205000145,15.433803771286403,0.8707142857142857,0.8556666666666666,0.8486161251504212,1.0797764227642277,-0.7142857142857162,-0.0007252747252747655,7.340413194444448,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,2,0,2,0,0,6.82,71,0.91,-0.9998611014647089,0.09472222222222222,38.57142857142857,43.03333333333333,11.640210715210692,15.239430103683572,0.86,0.853,0.832659044268543,0.91143816163181,-1.7142857142857146,-0.001978021978021999,8.190413194444444,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,0,2,0,0,7.7,70,0.78,0.9998611014647089,0.10845070422535212,41.357142857142854,43.13333333333333,14.307647997095522,15.417708880583925,0.8671428571428571,0.8576666666666667,0.8287788215200683,1.0252447192168985,1.5714285714285723,-0.0021978021978022433,7.910413194444447,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
