restaurant_id,product_family_id,target_gap_percentage,selling_price,units_sold,qsp_score,operational_anomaly,gap_percentage,year,month,day_of_month,day_of_week,is_weekend,quarter,week_of_year,price_minus_cost,price_to_theoretical_ratio,cost_variance,cost_variance_pct,cost_variance_abs,revenue_rolling_mean_7,units_rolling_mean_7,price_rolling_mean_7,qsp_rolling_mean_7,revenue_rolling_mean_14,units_rolling_mean_14,price_rolling_mean_14,qsp_rolling_mean_14,revenue_rolling_mean_30,units_rolling_mean_30,price_rolling_mean_30,qsp_rolling_mean_30,revenue_lag_7,units_lag_7,price_lag_7,qsp_lag_7,cost_variance_abs_lag_7,revenue_lag_14,units_lag_14,price_lag_14,qsp_lag_14,cost_variance_abs_lag_14,revenue_lag_30,units_lag_30,price_lag_30,qsp_lag_30,cost_variance_abs_lag_30,anomaly_count_7d,anomaly_count_30d,region_Paris,region_Lyon,region_Marseille,region_Toulouse,region_Lille,region_Bordeaux,region_Nantes,region_Strasbourg,region_Rennes,region_Nice,cat_Poulet,cat_Sandwich,cat_Autre,cat_Boisson,cat_Dessert,gap_to_target_ratio
3,5,4.0,5.5,60,0.86,1,7.850413194444437,2024,5,29,2,0,2,22,2.803739670138889,2.1991203518592566,0.19626032986111097,7.847274284730547,0.19626032986111097,318.0571428571429,58.714285714285715,5.594285714285715,0.8642857142857144,247.92428571428573,44.785714285714285,5.437142857142858,0.8435714285714286,268.048,50.56666666666667,5.558666666666666,0.8586666666666667,637.56,69.0,9.24,0.85,0.3389573541666664,474.32,77.0,6.16,0.88,0.20553156944444462,147.84,24.0,6.16,0.81,0.2284915694444445,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,6,4.0,9.24,56,0.84,1,8.090413194444437,2024,5,30,3,0,2,22,4.7002026458333335,2.1994763151630563,0.33979735416666657,8.08848736411965,0.33979735416666657,331.25714285714287,61.285714285714285,5.5,0.86,254.49285714285716,44.642857142857146,5.688571428571429,0.845,267.87933333333336,49.2,5.676,0.857,283.36,46.0,6.16,0.82,0.2046915694444449,190.96,28.0,6.82,0.85,0.2622728090277775,252.34,37.0,6.82,0.8,0.23716280902777775,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,7,3.5,6.16,70,0.82,1,8.220413194444436,2024,5,30,3,0,2,22,3.129828430555556,2.199214566226348,0.2301715694444444,8.217478380737036,0.2301715694444444,334.62,62.57142857142857,5.374285714285714,0.8642857142857142,273.74285714285713,45.214285714285715,6.112857142857143,0.8557142857142858,278.8573333333333,48.8,5.874,0.8580000000000001,354.64,52.0,6.82,0.94,0.25948280902777787,331.1,43.0,7.7,0.91,0.28106446180555533,454.3,59.0,7.7,0.93,0.295064461805556,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,3,4.0,6.82,47,0.92,1,7.7104131944444445,2024,5,30,3,0,2,22,3.4809771909722222,2.199290551435021,0.23902280902777795,7.707926766455271,0.23902280902777795,330.0628571428571,57.0,6.002857142857144,0.8685714285714285,275.67571428571426,47.0,6.002857142857144,0.8550000000000001,278.12399999999997,48.96666666666667,5.822666666666667,0.8573333333333333,169.4,22.0,7.7,0.93,0.30381446180555516,201.3,61.0,3.3,0.9,0.12615619791666632,99.0,30.0,3.3,0.83,0.12615619791666632,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,8,3.5,7.7,27,0.77,1,8.460413194444435,2024,5,30,3,0,2,22,3.903885538194445,2.199371608111968,0.29611446180555534,8.457996623980444,0.29611446180555534,335.65714285714284,54.42857142857143,6.222857142857142,0.8742857142857143,270.36428571428576,49.142857142857146,5.735714285714286,0.8507142857142858,266.24399999999997,47.6,5.6979999999999995,0.8553333333333334,151.8,46.0,3.3,0.86,0.1243561979166663,112.64,64.0,1.76,0.82,0.06144330555555544,61.6,35.0,1.76,0.76,0.0627233055555555,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,1,4.0,3.3,76,0.85,1,8.600413194444439,2024,5,30,3,0,2,22,1.6709938020833333,2.1985343104596935,0.12900619791666657,8.594683405507434,0.12900619791666657,299.70285714285717,53.0,5.782857142857144,0.86,270.8985714285714,51.785714285714285,5.421428571428572,0.8557142857142856,254.496,46.9,5.551333333333334,0.8586666666666667,116.16,66.0,1.76,0.77,0.06224330555555557,367.84,76.0,4.84,0.87,0.17666909027777766,174.24,36.0,4.84,0.91,0.16852909027777763,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,2,1.5,1.76,45,0.95,1,7.820413194444457,2024,5,30,3,0,2,22,0.8974366944444444,2.1972534332084894,0.06256330555555556,7.81064988209183,0.06256330555555556,285.4971428571428,51.42857142857143,5.688571428571429,0.8571428571428571,271.9985714285714,52.5,5.3742857142857146,0.8614285714285714,245.32933333333332,45.53333333333333,5.529333333333333,0.86,285.56,59.0,4.84,0.83,0.17776909027777776,385.0,70.0,5.5,0.85,0.20426032986111142,187.0,34.0,5.5,0.88,0.1917603298611108,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.015
3,4,5.0,4.84,41,0.82,1,7.840413194444444,2024,5,30,3,0,2,22,2.467510909722222,2.1990004543389365,0.1724890902777778,7.836850989449242,0.1724890902777778,241.56,50.142857142857146,5.154285714285714,0.8585714285714287,287.3357142857143,53.0,5.547142857142857,0.8585714285714285,246.6566666666667,45.266666666666666,5.609999999999999,0.8566666666666667,330.0,60.0,5.5,0.86,0.19626032986111097,637.56,69.0,9.24,0.85,0.3389573541666664,360.36,39.0,9.24,0.8,0.3666773541666668,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05
3,5,4.0,5.5,27,0.94,1,8.130413194444435,2024,5,30,3,0,2,22,2.796739670138889,2.1991203518592566,0.2032603298611111,8.127162329512638,0.2032603298611111,275.0,51.57142857142857,5.594285714285715,0.8614285714285714,282.2757142857143,53.0,5.437142857142858,0.8607142857142858,252.04666666666665,46.36666666666667,5.558666666666667,0.8536666666666667,517.44,56.0,9.24,0.84,0.33979735416666657,283.36,46.0,6.16,0.82,0.2046915694444449,369.6,60.0,6.16,0.77,0.21057156944444477,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,6,4.0,9.24,69,0.88,1,8.380413194444438,2024,5,31,4,0,2,22,4.688022645833334,2.1994763151630563,0.3519773541666664,8.378418332936596,0.3519773541666664,285.9371428571429,54.142857142857146,5.5,0.8442857142857142,296.5285714285714,53.357142857142854,5.688571428571429,0.8692857142857143,261.41133333333335,47.0,5.676,0.8543333333333334,431.2,70.0,6.16,0.82,0.2301715694444444,354.64,52.0,6.82,0.94,0.25948280902777787,422.84,62.0,6.82,0.89,0.23809280902777763,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,7,3.5,6.16,69,0.76,1,7.52041319444445,2024,5,31,4,0,2,22,3.1494284305555555,2.199214566226348,0.21057156944444477,7.517728291483213,0.21057156944444477,307.5285714285714,57.714285714285715,5.374285714285714,0.8428571428571429,304.1028571428572,52.357142857142854,6.112857142857143,0.8692857142857143,270.46066666666667,46.96666666666667,5.874,0.85,320.54,47.0,6.82,0.92,0.23902280902777795,169.4,22.0,7.7,0.93,0.30381446180555516,354.2,46.0,7.7,0.79,0.28561446180555583,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,3,4.0,6.82,65,0.76,1,8.350413194444448,2024,5,31,4,0,2,22,3.4611371909722224,2.199290551435021,0.2588628090277778,8.347720381418181,0.2588628090277778,315.54285714285714,55.0,6.002857142857144,0.83,298.3514285714286,52.214285714285715,6.002857142857144,0.8721428571428571,264.33733333333333,46.2,5.822666666666667,0.847,207.9,27.0,7.7,0.77,0.29611446180555534,151.8,46.0,3.3,0.86,0.1243561979166663,155.1,47.0,3.3,0.82,0.1335061979166663,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,8,3.5,7.7,45,0.86,1,7.790413194444441,2024,5,31,4,0,2,22,3.927335538194445,2.199371608111968,0.27266446180555537,7.788187997873617,0.27266446180555537,334.77714285714285,56.42857142857143,6.222857142857142,0.8414285714285714,286.21999999999997,53.214285714285715,5.735714285714286,0.8592857142857143,252.33266666666665,44.833333333333336,5.6979999999999995,0.85,250.8,76.0,3.3,0.85,0.12900619791666657,116.16,66.0,1.76,0.77,0.06224330555555557,63.36,36.0,1.76,0.93,0.060803305555555576,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,1,4.0,3.3,61,0.81,1,8.360413194444453,2024,5,31,4,0,2,22,1.674593802083333,2.1985343104596935,0.12540619791666674,8.354843298911842,0.12540619791666674,305.29714285714283,54.42857142857143,5.782857142857144,0.8585714285714285,290.1171428571428,55.642857142857146,5.421428571428572,0.8628571428571428,251.45266666666666,45.5,5.551333333333333,0.8473333333333334,79.2,45.0,1.76,0.95,0.06256330555555556,285.56,59.0,4.84,0.83,0.17776909027777776,232.32,48.0,4.84,0.82,0.17028909027777805,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,2,1.5,1.76,33,0.79,1,7.310413194444443,2024,5,31,4,0,2,22,0.9015166944444444,2.1972534332084894,0.05848330555555559,7.301286586211683,0.05848330555555559,286.5028571428571,51.714285714285715,5.688571428571429,0.8528571428571429,279.8085714285714,54.42857142857143,5.374285714285714,0.8614285714285714,249.28199999999998,45.333333333333336,5.529333333333333,0.852,198.44,41.0,4.84,0.82,0.1724890902777778,330.0,60.0,5.5,0.86,0.19626032986111097,286.0,52.0,5.5,0.95,0.18976032986111102,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.015
3,4,5.0,4.84,49,0.8,1,8.100413194444455,2024,5,31,4,0,2,22,2.4617909097222217,2.1990004543389365,0.17820909027777798,8.096732861325668,0.17820909027777798,233.79714285714286,47.57142857142857,5.154285714285714,0.8671428571428571,303.1285714285714,56.42857142857143,5.547142857142857,0.8607142857142858,251.0713333333333,45.3,5.61,0.8490000000000001,148.5,27.0,5.5,0.94,0.2032603298611111,517.44,56.0,9.24,0.84,0.33979735416666657,231.0,25.0,9.24,0.78,0.3414773541666669,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05
3,5,4.0,5.5,66,0.94,1,7.390413194444438,2024,5,31,4,0,2,22,2.815239670138889,2.1991203518592566,0.18476032986111113,7.3874582111599825,0.18476032986111113,263.27714285714285,47.42857142857143,5.594285714285715,0.8757142857142857,310.2785714285714,58.357142857142854,5.437142857142858,0.8542857142857143,256.61533333333335,46.53333333333333,5.558666666666667,0.8486666666666667,637.56,69.0,9.24,0.88,0.3519773541666664,431.2,70.0,6.16,0.82,0.2301715694444444,474.32,77.0,6.16,0.88,0.20553156944444462,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,6,4.0,9.24,20,0.87,1,8.38041319444444,2024,6,1,5,1,2,22,4.688022645833334,2.1994763151630563,0.3519773541666664,8.378418332936596,0.3519773541666664,278.2057142857143,50.57142857142857,5.5,0.8528571428571429,318.79571428571427,57.357142857142854,5.688571428571429,0.8557142857142858,257.8106666666667,45.9,5.676,0.8493333333333334,425.04,69.0,6.16,0.76,0.21057156944444477,320.54,47.0,6.82,0.92,0.23902280902777795,190.96,28.0,6.82,0.85,0.2622728090277775,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,7,3.5,6.16,76,0.85,1,8.230413194444456,2024,6,1,5,1,2,22,3.129548430555556,2.199214566226348,0.23045156944444445,8.227474810583523,0.23045156944444445,311.8342857142857,56.0,5.374285714285714,0.8514285714285714,325.6,54.714285714285715,6.112857142857143,0.8521428571428571,265.738,45.56666666666667,5.874,0.8513333333333334,443.3,65.0,6.82,0.76,0.2588628090277778,207.9,27.0,7.7,0.77,0.29611446180555534,331.1,43.0,7.7,0.91,0.28106446180555533,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,3,4.0,6.82,70,0.83,1,7.500413194444438,2024,6,1,5,1,2,22,3.4874871909722223,2.199290551435021,0.23251280902777793,7.497994486545564,0.23251280902777793,325.5057142857143,51.57142857142857,6.002857142857144,0.852857142857143,317.23999999999995,54.714285714285715,6.002857142857144,0.8507142857142858,262.284,45.5,5.822666666666667,0.8513333333333333,346.5,45.0,7.7,0.86,0.27266446180555537,250.8,76.0,3.3,0.85,0.12900619791666657,201.3,61.0,3.3,0.9,0.12615619791666632,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,8,3.5,7.7,61,0.84,1,8.20041319444445,2024,6,1,5,1,2,22,3.912985538194444,2.199371608111968,0.2870144618055561,8.198070888476325,0.2870144618055561,342.9485714285715,53.857142857142854,6.222857142857142,0.8328571428571429,295.3971428571429,52.92857142857143,5.735714285714286,0.8578571428571429,261.08866666666665,46.733333333333334,5.6979999999999995,0.8513333333333333,201.3,61.0,3.3,0.81,0.12540619791666674,79.2,45.0,1.76,0.95,0.06256330555555556,112.64,64.0,1.76,0.82,0.06144330555555544,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,1,4.0,3.3,58,0.84,1,8.520413194444444,2024,6,1,5,1,2,22,1.6721938020833331,2.1985343104596935,0.1278061979166667,8.514736703308907,0.1278061979166667,322.8971428571429,52.714285714285715,5.782857142857144,0.8285714285714285,264.0314285714286,50.92857142857143,5.421428571428572,0.8557142857142856,261.338,47.96666666666667,5.551333333333333,0.85,58.08,33.0,1.76,0.79,0.05848330555555559,198.44,41.0,4.84,0.82,0.1724890902777778,367.84,76.0,4.84,0.87,0.17666909027777766,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,2,1.5,1.76,61,0.78,1,7.140413194444434,2024,6,1,5,1,2,22,0.9028766944444444,2.1972534332084894,0.05712330555555556,7.1314988209182975,0.05712330555555556,335.5628571428571,55.857142857142854,5.688571428571429,0.8085714285714286,254.39857142857142,49.57142857142857,5.3742857142857146,0.8642857142857142,258.1553333333333,47.7,5.529333333333333,0.847,237.16,49.0,4.84,0.8,0.17820909027777798,148.5,27.0,5.5,0.94,0.2032603298611111,385.0,70.0,5.5,0.85,0.20426032986111142,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.015
3,4,5.0,4.84,60,0.77,1,7.640413194444455,2024,6,1,5,1,2,22,2.471910909722222,2.1990004543389365,0.16808909027777785,7.636941857236613,0.16808909027777785,296.34000000000003,55.42857142857143,5.154285714285714,0.8171428571428573,274.60714285714283,50.785714285714285,5.547142857142857,0.86,263.7213333333333,47.7,5.61,0.847,363.0,66.0,5.5,0.94,0.18476032986111113,637.56,69.0,9.24,0.88,0.3519773541666664,637.56,69.0,9.24,0.85,0.3389573541666664,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05
3,5,4.0,5.5,63,0.79,1,7.650413194444448,2024,6,1,5,1,2,22,2.808739670138889,2.1991203518592566,0.19126032986111108,7.647354252743346,0.19126032986111108,262.02,48.42857142857143,5.594285714285715,0.8328571428571429,292.8671428571429,54.142857142857146,5.437142857142858,0.8478571428571428,262.38666666666666,47.833333333333336,5.558666666666666,0.8453333333333333,184.8,20.0,9.24,0.87,0.3519773541666664,425.04,69.0,6.16,0.76,0.21057156944444477,283.36,46.0,6.16,0.82,0.2046915694444449,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,6,4.0,9.24,78,0.85,1,8.330413194444434,2024,6,2,6,1,2,22,4.690122645833333,2.1994763151630563,0.3498773541666669,8.328430234864719,0.3498773541666669,265.57142857142856,50.0,5.5,0.8457142857142858,313.6885714285714,55.5,5.688571428571429,0.8407142857142856,271.89799999999997,48.86666666666667,5.676,0.8513333333333333,468.16,76.0,6.16,0.85,0.23045156944444445,443.3,65.0,6.82,0.76,0.2588628090277778,354.64,52.0,6.82,0.94,0.25948280902777787,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,7,3.5,6.16,28,0.94,1,7.4104131944444624,2024,6,2,6,1,2,22,3.1525084305555557,2.199214566226348,0.20749156944444458,7.4077675631718884,0.20749156944444458,284.2714285714286,53.57142857142857,5.374285714285714,0.8414285714285715,330.14142857142855,54.0,6.112857142857143,0.8471428571428571,273.1446666666667,47.1,5.874,0.8530000000000001,477.4,70.0,6.82,0.83,0.23251280902777793,346.5,45.0,7.7,0.86,0.27266446180555537,169.4,22.0,7.7,0.93,0.30381446180555516,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,3,4.0,6.82,62,0.88,1,7.790413194444453,2024,6,2,6,1,2,22,3.4784971909722224,2.199290551435021,0.24150280902777777,7.78790096832563,0.24150280902777777,322.61428571428576,53.57142857142857,6.002857142857144,0.8457142857142858,324.1228571428571,54.142857142857146,6.002857142857144,0.8457142857142858,268.8473333333333,46.7,5.822666666666666,0.853,469.7,61.0,7.7,0.84,0.2870144618055561,201.3,61.0,3.3,0.81,0.12540619791666674,151.8,46.0,3.3,0.86,0.1243561979166663,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,8,3.5,7.7,42,0.89,1,8.690413194444428,2024,6,2,6,1,2,22,3.895835538194445,2.199371608111968,0.30416446180555523,8.687930928464874,0.30416446180555523,341.66,57.142857142857146,6.222857142857142,0.8528571428571429,304.69999999999993,52.214285714285715,5.735714285714286,0.8407142857142856,265.01933333333335,47.5,5.698000000000001,0.8533333333333334,191.4,58.0,3.3,0.84,0.1278061979166667,58.08,33.0,1.76,0.79,0.05848330555555559,116.16,66.0,1.76,0.77,0.06224330555555557,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,1,4.0,3.3,78,0.79,1,8.23041319444444,2024,6,2,6,1,2,22,1.6765438020833332,2.1985343104596935,0.12345619791666662,8.224929907839217,0.12345619791666662,323.1171428571428,58.857142857142854,5.782857142857144,0.85,284.68,51.714285714285715,5.421428571428572,0.8378571428571429,263.758,48.3,5.551333333333334,0.8516666666666667,107.36,61.0,1.76,0.78,0.05712330555555556,237.16,49.0,4.84,0.8,0.17820909027777798,285.56,59.0,4.84,0.83,0.17776909027777776,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,2,1.5,1.76,74,0.84,1,7.710413194444469,2024,6,2,6,1,2,22,0.8983166944444443,2.1972534332084894,0.06168330555555568,7.70078721043142,0.06168330555555568,312.7457142857143,58.0,5.688571428571429,0.8257142857142856,279.80857142857144,51.42857142857143,5.374285714285714,0.8464285714285714,269.83,49.5,5.529333333333333,0.8533333333333333,290.4,60.0,4.84,0.77,0.16808909027777785,363.0,66.0,5.5,0.94,0.18476032986111113,330.0,60.0,5.5,0.86,0.19626032986111097,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.015
3,4,5.0,4.84,72,0.89,1,7.980413194444462,2024,6,2,6,1,2,22,2.4644309097222217,2.1990004543389365,0.175569090277778,7.976787381998092,0.175569090277778,335.8457142857143,64.14285714285714,5.154285714285714,0.8142857142857142,270.11285714285714,49.5,5.547142857142857,0.8428571428571427,278.6666666666667,50.13333333333333,5.609999999999999,0.8546666666666666,346.5,63.0,5.5,0.79,0.19126032986111108,184.8,20.0,9.24,0.87,0.3519773541666664,517.44,56.0,9.24,0.84,0.33979735416666657,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05
3,5,4.0,5.5,66,0.92,1,7.400413194444444,2024,6,2,6,1,2,22,2.814989670138889,2.1991203518592566,0.185010329861111,7.397454212759335,0.185010329861111,371.92571428571426,64.42857142857143,5.594285714285715,0.8142857142857143,288.70285714285717,53.0,5.437142857142858,0.8485714285714285,277.89666666666665,50.5,5.558666666666666,0.8509999999999999,720.72,78.0,9.24,0.85,0.3498773541666669,468.16,76.0,6.16,0.85,0.23045156944444445,431.2,70.0,6.16,0.82,0.2301715694444444,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,6,4.0,9.24,60,0.86,1,7.950413194444468,2024,6,3,0,0,2,23,4.706082645833333,2.1994763151630563,0.3339173541666671,7.948520689518379,0.3339173541666671,328.36571428571426,58.42857142857143,5.5,0.83,304.8885714285714,52.57142857142857,5.688571428571429,0.8471428571428571,285.28133333333335,51.06666666666667,5.676,0.854,172.48,28.0,6.16,0.94,0.20749156944444458,477.4,70.0,6.82,0.83,0.23251280902777793,320.54,47.0,6.82,0.92,0.23902280902777795,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,7,3.5,6.16,75,0.83,1,7.950413194444445,2024,6,3,0,0,2,23,3.1373884305555557,2.199214566226348,0.2226115694444446,7.947574774881994,0.2226115694444446,321.6714285714285,58.57142857142857,5.374285714285714,0.8357142857142856,332.7814285714286,53.714285714285715,6.112857142857143,0.8392857142857143,290.158,50.8,5.874,0.8543333333333333,422.84,62.0,6.82,0.88,0.24150280902777777,469.7,61.0,7.7,0.84,0.2870144618055561,207.9,27.0,7.7,0.77,0.29611446180555534,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,3,4.0,6.82,26,0.8,1,8.040413194444433,2024,6,3,0,0,2,23,3.4707471909722227,2.199290551435021,0.24925280902777747,8.03782034917051,0.24925280902777747,340.5285714285714,56.285714285714285,6.002857142857144,0.8428571428571429,332.2785714285714,54.92857142857143,6.002857142857144,0.8407142857142859,292.71,52.13333333333333,5.822666666666667,0.8523333333333334,323.4,42.0,7.7,0.89,0.30416446180555523,191.4,58.0,3.3,0.84,0.1278061979166667,250.8,76.0,3.3,0.85,0.12900619791666657,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,8,3.5,7.7,66,0.82,1,7.770413194444455,2024,6,3,0,0,2,23,3.928035538194444,2.199371608111968,0.2719644618055561,7.768193710527167,0.2719644618055561,361.9628571428571,58.714285714285715,6.222857142857142,0.8442857142857143,329.34,57.357142857142854,5.735714285714286,0.8292857142857143,289.1166666666667,52.5,5.6979999999999995,0.8546666666666667,257.4,78.0,3.3,0.79,0.12345619791666662,107.36,61.0,1.76,0.78,0.05712330555555556,79.2,45.0,1.76,0.95,0.06256330555555556,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,1,4.0,3.3,65,0.9,1,8.070413194444438,2024,6,3,0,0,2,23,1.6789438020833334,2.1985343104596935,0.12105619791666644,8.065036503442135,0.12105619791666644,339.0828571428571,60.714285714285715,5.782857142857144,0.8542857142857143,304.54285714285714,56.714285714285715,5.421428571428572,0.8214285714285714,283.71933333333334,52.56666666666667,5.551333333333334,0.8553333333333334,130.24,74.0,1.76,0.84,0.06168330555555568,290.4,60.0,4.84,0.77,0.16808909027777785,198.44,41.0,4.84,0.82,0.1724890902777778,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,2,1.5,1.76,77,0.89,1,7.210413194444448,2024,6,3,0,0,2,23,0.9023166944444444,2.1972534332084894,0.057683305555555564,7.20141143015675,0.057683305555555564,339.36571428571426,62.0,5.688571428571429,0.8685714285714285,298.9328571428572,56.285714285714285,5.3742857142857146,0.8235714285714286,276.34933333333333,51.46666666666667,5.529333333333333,0.861,348.48,72.0,4.84,0.89,0.175569090277778,346.5,63.0,5.5,0.79,0.19126032986111108,148.5,27.0,5.5,0.94,0.2032603298611111,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.015
3,4,5.0,4.84,57,0.87,1,7.950413194444455,2024,6,3,0,0,2,23,2.4650909097222216,2.1990004543389365,0.17490909027777812,7.946801012166202,0.17490909027777812,288.2628571428571,60.285714285714285,5.154285714285714,0.8785714285714284,318.7485714285714,57.214285714285715,5.547142857142857,0.8300000000000001,283.5066666666667,51.7,5.609999999999999,0.8606666666666667,363.0,66.0,5.5,0.92,0.185010329861111,720.72,78.0,9.24,0.85,0.3498773541666669,637.56,69.0,9.24,0.88,0.3519773541666664,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.05
3,5,4.0,5.5,43,0.8,1,7.41041319444445,2024,6,3,0,0,2,23,2.8147396701388883,2.1991203518592566,0.18526032986111174,7.407450214358727,0.18526032986111174,342.8228571428571,64.85714285714286,5.594285714285715,0.8671428571428572,306.31857142857143,56.0,5.437142857142858,0.8357142857142856,285.86800000000005,52.46666666666667,5.558666666666667,0.8596666666666667,554.4,60.0,9.24,0.86,0.3339173541666671,172.48,28.0,6.16,0.94,0.20749156944444458,425.04,69.0,6.16,0.76,0.21057156944444477,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.04
3,6,4.0,9.24,29,0.9,1,8.720413194444431,2024,6,4,1,0,2,23,4.673742645833333,2.1994763151630563,0.3662573541666667,8.718337399825439,0.3662573541666667,348.4171428571429,66.71428571428571,5.5,0.8600000000000001,322.14285714285717,56.07142857142857,5.688571428571429,0.8407142857142859,295.4746666666667,53.06666666666667,5.676,0.8576666666666667,462.0,75.0,6.16,0.83,0.2226115694444446,422.84,62.0,6.82,0.88,0.24150280902777777,443.3,65.0,6.82,0.76,0.2588628090277778,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,7,3.5,6.16,33,0.93,1,7.610413194444451,2024,6,4,1,0,2,23,3.1469084305555564,2.199214566226348,0.21309156944444396,7.6076961601015345,0.21309156944444396,327.5485714285714,64.42857142857143,5.374285714285714,0.8471428571428571,341.0942857142857,56.714285714285715,6.112857142857143,0.8478571428571428,304.91266666666667,53.36666666666667,5.874,0.8553333333333334,177.32,26.0,6.82,0.8,0.24925280902777747,323.4,42.0,7.7,0.89,0.30416446180555523,346.5,45.0,7.7,0.86,0.27266446180555537,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
3,3,4.0,6.82,71,0.86,1,7.850413194444437,2024,6,4,1,0,2,23,3.4766371909722227,2.199290551435021,0.24336280902777752,7.847881619728395,0.24336280902777752,363.3771428571428,62.714285714285715,6.002857142857144,0.8514285714285714,342.53999999999996,58.785714285714285,6.002857142857144,0.8471428571428571,303.8786666666666,53.8,5.822666666666667,0.855,508.2,66.0,7.7,0.82,0.2719644618055561,257.4,78.0,3.3,0.79,0.12345619791666662,201.3,61.0,3.3,0.81,0.12540619791666674,7.0,30.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.04
3,8,3.5,7.7,24,0.84,1,8.41041319444443,2024,6,4,1,0,2,23,3.9056355381944448,2.199371608111968,0.2943644618055554,8.408010905614265,0.2943644618055554,375.41428571428565,61.42857142857143,6.222857142857142,0.86,325.9142857142857,59.357142857142854,5.735714285714286,0.84,296.2813333333333,53.166666666666664,5.6979999999999995,0.8496666666666667,214.5,65.0,3.3,0.9,0.12105619791666644,130.24,74.0,1.76,0.84,0.06168330555555568,58.08,33.0,1.76,0.79,0.05848330555555559,7.0,30.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.035
