transaction_id,date,restaurant_id,restaurant_name,product_family,product_variant,theoretical_unit_cost,actual_unit_cost,selling_price,units_sold,waste_kg,qsp_score,operational_anomaly,anomaly_type,shift_type,weather_impact,revenue,theoretical_cos,actual_cos,cos_gap,gap_percentage,waste_cost,gap_severity
11707,2024-01-22,4,KFC Toulouse Capitole,Burger Poulet,Classic,2.99,2.87,6.57,13,0.07,0.96,False,,soir,1.13,85.41,0.45509893455098943,0.436834094368341,-0.018264840182648456,-4.013377926421416,0.20930000000000004,FAIBLE
11708,2024-01-22,4,KFC Toulouse Capitole,Wraps & Salades,Spicy Wrap,3.33,3.52,6.67,21,0.15,0.83,True,erreur_commande,soir,0.92,140.07,0.49925037481259377,0.527736131934033,0.028485757121439248,5.705705705705698,0.4995,ÉLEVÉ
11709,2024-01-22,4,KFC Toulouse Capitole,Accompagnements,Coleslaw,1.5,1.44,3.76,43,0.43,0.92,False,,soir,1.12,161.67999999999998,0.398936170212766,0.3829787234042553,-0.01595744680851069,-4.000000000000012,0.645,FAIBLE
11710,2024-01-22,4,KFC Toulouse Capitole,Boissons,Fanta,0.8,0.77,2.41,25,0.04,0.97,False,,soir,0.92,60.25,0.33195020746887965,0.31950207468879666,-0.012448132780082999,-3.7500000000000036,0.032,FAIBLE
11711,2024-01-22,4,KFC Toulouse Capitole,Desserts,Brownie,2.28,2.19,5.47,23,0.1,0.9,False,,soir,1.04,125.80999999999999,0.41681901279707495,0.4003656307129799,-0.016453382084095025,-3.9473684210526225,0.22799999999999998,FAIBLE
11712,2024-01-22,4,KFC Toulouse Capitole,Petits Déjeuners,Pain au Chocolat,2.55,2.45,5.61,44,0.15,0.94,False,,midi,1.05,246.84,0.4545454545454545,0.4367201426024956,-0.017825311942958888,-3.9215686274509562,0.38249999999999995,FAIBLE
11713,2024-01-22,5,KFC Lille Centre,Poulet Frit,Ailes 12p,4.34,4.44,9.12,55,0.41,0.91,False,,soir,1.03,501.59999999999997,0.4758771929824562,0.48684210526315796,0.010964912280701788,2.304147465437795,1.7793999999999999,MODÉRÉ
11714,2024-01-22,5,KFC Lille Centre,Sandwichs,Cheese,2.94,3.0,6.75,56,0.22,0.94,False,,soir,1.0,378.0,0.43555555555555553,0.4444444444444444,0.00888888888888889,2.0408163265306127,0.6468,MODÉRÉ
11715,2024-01-22,5,KFC Lille Centre,Burger Poulet,Classic,3.32,3.4,7.31,55,0.28,0.86,False,,midi,1.09,402.04999999999995,0.4541723666210671,0.4651162790697675,0.01094391244870041,2.4096385542168672,0.9296000000000001,MODÉRÉ
11716,2024-01-22,5,KFC Lille Centre,Wraps & Salades,Spicy Wrap,3.39,3.47,6.78,16,0.1,0.92,False,,midi,0.99,108.48,0.5,0.5117994100294986,0.01179941002949858,2.359882005899716,0.339,MODÉRÉ
11717,2024-01-22,5,KFC Lille Centre,Accompagnements,Potatoes,1.5,1.61,3.75,34,0.51,0.84,True,panne_equipement,midi,1.11,127.5,0.4,0.42933333333333334,0.029333333333333322,7.33333333333333,0.765,ÉLEVÉ
11718,2024-01-22,5,KFC Lille Centre,Boissons,Fanta,0.79,0.81,2.38,41,0.06,0.9,False,,soir,1.13,97.58,0.3319327731092437,0.3403361344537815,0.00840336134453784,2.5316455696202613,0.0474,MODÉRÉ
11719,2024-01-22,5,KFC Lille Centre,Desserts,Cookie,2.09,2.14,5.02,38,0.17,0.93,False,,soir,1.0,190.76,0.41633466135458164,0.42629482071713154,0.009960159362549903,2.39234449760768,0.3553,MODÉRÉ
11720,2024-01-22,5,KFC Lille Centre,Petits Déjeuners,Pain au Chocolat,2.48,2.54,5.46,42,0.15,0.93,False,,midi,0.98,229.32,0.4542124542124542,0.46520146520146527,0.010989010989011061,2.4193548387096935,0.372,MODÉRÉ
11721,2024-01-22,6,KFC Bordeaux Quinconces,Poulet Frit,Ailes 12p,4.17,3.99,8.75,26,0.2,0.89,False,,midi,0.98,227.5,0.4765714285714286,0.456,-0.020571428571428574,-4.316546762589928,0.8340000000000001,FAIBLE
11722,2024-01-22,6,KFC Bordeaux Quinconces,Sandwichs,Spicy,2.68,2.57,6.16,28,0.11,0.85,False,,midi,0.97,172.48000000000002,0.43506493506493504,0.41720779220779214,-0.017857142857142905,-4.104477611940309,0.2948,FAIBLE
11723,2024-01-22,6,KFC Bordeaux Quinconces,Burger Poulet,Spicy,3.03,2.9,6.67,36,0.18,0.92,False,,midi,1.09,240.12,0.4542728635682159,0.4347826086956521,-0.019490254872563784,-4.290429042904305,0.5454,FAIBLE
11724,2024-01-22,6,KFC Bordeaux Quinconces,Wraps & Salades,Spicy Wrap,3.38,3.24,6.76,25,0.15,0.92,False,,soir,0.98,169.0,0.5,0.47928994082840237,-0.020710059171597628,-4.142011834319526,0.507,FAIBLE
11725,2024-01-22,6,KFC Bordeaux Quinconces,Accompagnements,Frites Moyenne,1.48,1.42,3.71,18,0.18,0.94,False,,soir,1.03,66.78,0.39892183288409705,0.3827493261455525,-0.016172506738544534,-4.054054054054069,0.26639999999999997,FAIBLE
11726,2024-01-22,6,KFC Bordeaux Quinconces,Boissons,Coca 33cl,0.8,0.77,2.4,21,0.03,0.93,False,,soir,1.06,50.4,0.33333333333333337,0.32083333333333336,-0.012500000000000011,-3.7500000000000027,0.024,FAIBLE
11727,2024-01-22,6,KFC Bordeaux Quinconces,Desserts,Cookie,2.37,2.27,5.69,53,0.24,0.95,False,,soir,1.02,301.57,0.4165202108963093,0.3989455184534271,-0.017574692442882234,-4.219409282700418,0.5688,FAIBLE
11728,2024-01-22,6,KFC Bordeaux Quinconces,Petits Déjeuners,Pain au Chocolat,2.46,2.35,5.4,27,0.09,0.94,False,,midi,1.13,145.8,0.45555555555555555,0.4351851851851852,-0.020370370370370372,-4.4715447154471555,0.22139999999999999,FAIBLE
11729,2024-01-22,7,KFC Nantes Erdre,Poulet Frit,Bucket 10 pièces,4.13,4.3,8.68,50,0.38,0.86,False,,soir,0.99,434.0,0.47580645161290325,0.49539170506912444,0.019585253456221197,4.116222760290556,1.5694,MODÉRÉ
11730,2024-01-22,7,KFC Nantes Erdre,Sandwichs,Original,2.75,3.57,6.32,51,0.2,0.81,True,surconsommation,midi,1.12,322.32,0.435126582278481,0.564873417721519,0.129746835443038,29.818181818181827,0.55,CRITIQUE
11731,2024-01-22,7,KFC Nantes Erdre,Burger Poulet,Spicy,2.97,3.09,6.53,51,0.26,0.9,False,,soir,0.99,333.03000000000003,0.45482388973966303,0.47320061255742724,0.0183767228177642,4.040404040404049,0.7722000000000001,MODÉRÉ
11732,2024-01-22,7,KFC Nantes Erdre,Wraps & Salades,Salade Poulet,3.3,3.43,6.6,63,0.38,0.91,False,,soir,0.99,415.79999999999995,0.5,0.5196969696969698,0.01969696969696977,3.9393939393939537,1.254,MODÉRÉ
11733,2024-01-22,7,KFC Nantes Erdre,Accompagnements,Frites Grande,1.47,1.53,3.67,40,0.4,0.88,False,,soir,1.15,146.8,0.40054495912806537,0.41689373297002724,0.016348773841961872,4.08163265306123,0.588,MODÉRÉ
11734,2024-01-22,7,KFC Nantes Erdre,Boissons,Coca 50cl,0.81,0.84,2.42,34,0.05,0.93,False,,soir,1.11,82.28,0.33471074380165294,0.3471074380165289,0.012396694214875936,3.7037037037036744,0.04050000000000001,MODÉRÉ
11735,2024-01-22,7,KFC Nantes Erdre,Desserts,Brownie,2.18,2.27,5.23,52,0.23,0.87,False,,midi,1.08,271.96000000000004,0.4168260038240918,0.4340344168260038,0.017208413001912004,4.128440366972467,0.5014000000000001,MODÉRÉ
11736,2024-01-22,7,KFC Nantes Erdre,Petits Déjeuners,Petit Déj Complet,2.55,2.65,5.61,21,0.07,0.9,False,,soir,0.94,117.81,0.45454545454545453,0.47237076648841353,0.017825311942959,3.92156862745098,0.1785,MODÉRÉ
11737,2024-01-22,8,KFC Strasbourg Grande Île,Poulet Frit,Tenders 8p,4.37,4.31,9.19,23,0.17,0.96,False,,midi,0.91,211.36999999999998,0.4755168661588684,0.46898803046789994,-0.00652883569096846,-1.3729977116704837,0.7429000000000001,FAIBLE
11738,2024-01-22,8,KFC Strasbourg Grande Île,Sandwichs,Bacon,2.84,2.8,6.53,50,0.2,0.97,False,,midi,0.98,326.5,0.4349157733537519,0.42879019908116384,-0.006125574272588086,-1.4084507042253591,0.568,FAIBLE
11739,2024-01-22,8,KFC Strasbourg Grande Île,Burger Poulet,Bacon Cheese,3.31,3.26,7.28,54,0.27,0.97,False,,midi,0.95,393.12,0.45467032967032966,0.44780219780219777,-0.006868131868131899,-1.5105740181268952,0.8937,FAIBLE
11740,2024-01-22,8,KFC Strasbourg Grande Île,Wraps & Salades,Salade Caesar,3.18,3.28,6.35,23,0.21,0.9,True,panne_equipement,midi,1.11,146.04999999999998,0.5007874015748032,0.5165354330708661,0.015748031496062964,3.144654088050309,0.6678000000000001,MODÉRÉ
11741,2024-01-22,8,KFC Strasbourg Grande Île,Accompagnements,Frites Grande,1.55,1.52,3.87,52,0.52,0.95,False,,midi,0.91,201.24,0.4005167958656331,0.39276485788113696,-0.007751937984496138,-1.935483870967745,0.806,FAIBLE
11742,2024-01-22,8,KFC Strasbourg Grande Île,Boissons,Fanta,0.8,0.87,2.4,16,0.03,0.83,True,erreur_commande,soir,1.05,38.4,0.33333333333333337,0.3625,0.02916666666666662,8.749999999999984,0.024,ÉLEVÉ
11743,2024-01-22,8,KFC Strasbourg Grande Île,Desserts,Brownie,2.26,2.23,5.43,41,0.18,0.97,False,,midi,0.97,222.63,0.4162062615101289,0.4106813996316758,-0.00552486187845308,-1.3274336283185941,0.40679999999999994,FAIBLE
11744,2024-01-22,8,KFC Strasbourg Grande Île,Petits Déjeuners,Petit Déj Complet,2.42,2.62,5.33,41,0.17,0.86,True,erreur_commande,midi,1.05,218.53,0.4540337711069418,0.4915572232645403,0.0375234521575985,8.264462809917356,0.41140000000000004,ÉLEVÉ
11745,2024-01-22,9,KFC Rennes Centre,Poulet Frit,Bucket 10 pièces,3.89,4.06,8.17,33,0.25,0.94,False,,soir,1.15,269.61,0.47613219094247244,0.4969400244798041,0.020807833537331677,4.370179948586114,0.9725,MODÉRÉ
11746,2024-01-22,9,KFC Rennes Centre,Sandwichs,Spicy,2.94,3.07,6.76,38,0.15,0.91,False,,midi,0.97,256.88,0.4349112426035503,0.4541420118343195,0.019230769230769218,4.421768707482991,0.441,MODÉRÉ
11747,2024-01-22,9,KFC Rennes Centre,Burger Poulet,Deluxe,2.93,3.06,6.45,35,0.18,0.85,False,,soir,1.07,225.75,0.45426356589147293,0.4744186046511628,0.02015503875968988,4.436860068259376,0.5274,MODÉRÉ
11748,2024-01-22,9,KFC Rennes Centre,Wraps & Salades,Salade Caesar,3.52,3.67,7.04,39,0.23,0.85,False,,midi,0.98,274.56,0.5,0.5213068181818181,0.02130681818181812,4.261363636363624,0.8096,MODÉRÉ
11749,2024-01-22,9,KFC Rennes Centre,Accompagnements,Potatoes,1.49,1.55,3.72,47,0.47,0.77,True,rupture_stock,soir,0.94,174.84,0.40053763440860213,0.4166666666666667,0.016129032258064557,4.026845637583904,0.7002999999999999,MODÉRÉ
11750,2024-01-22,9,KFC Rennes Centre,Boissons,Eau 50cl,0.8,0.83,2.39,53,0.08,0.88,False,,soir,1.12,126.67,0.3347280334728034,0.34728033472803344,0.012552301255230047,3.7499999999999765,0.064,MODÉRÉ
11751,2024-01-22,9,KFC Rennes Centre,Desserts,Cookie,2.16,2.25,5.18,18,0.08,0.9,False,,midi,1.13,93.24,0.41698841698841704,0.4343629343629344,0.01737451737451734,4.166666666666658,0.1728,MODÉRÉ
11752,2024-01-22,9,KFC Rennes Centre,Petits Déjeuners,Croissant,2.53,2.64,5.57,43,0.15,0.89,False,,midi,1.14,239.51000000000002,0.45421903052064627,0.473967684021544,0.019748653500897717,4.347826086956533,0.37949999999999995,MODÉRÉ
11753,2024-01-22,10,KFC Nice Promenade,Poulet Frit,Bucket 6 pièces,4.51,4.35,9.47,32,0.24,0.94,False,,midi,0.99,303.04,0.4762407602956705,0.4593453009503695,-0.016895459345300956,-3.5476718403547687,1.0823999999999998,FAIBLE
11754,2024-01-22,10,KFC Nice Promenade,Sandwichs,Spicy,2.77,2.67,6.37,31,0.12,0.88,False,,soir,1.04,197.47,0.434850863422292,0.4191522762951334,-0.015698587127158603,-3.6101083032491084,0.3324,FAIBLE
11755,2024-01-22,10,KFC Nice Promenade,Burger Poulet,Deluxe,3.06,2.95,6.74,20,0.1,0.86,False,,midi,0.96,134.8,0.45400593471810086,0.4376854599406528,-0.01632047477744808,-3.5947712418300672,0.30600000000000005,FAIBLE
11756,2024-01-22,10,KFC Nice Promenade,Wraps & Salades,Caesar Wrap,3.46,3.34,6.93,34,0.2,0.85,False,,soir,1.05,235.62,0.49927849927849927,0.481962481962482,-0.017316017316017285,-3.4682080924855434,0.6920000000000001,FAIBLE
11757,2024-01-22,10,KFC Nice Promenade,Accompagnements,Potatoes,1.51,1.46,3.78,36,0.36,0.86,False,,midi,0.95,136.07999999999998,0.39947089947089953,0.38624338624338633,-0.013227513227513199,-3.311258278145688,0.5436,FAIBLE
11758,2024-01-22,10,KFC Nice Promenade,Boissons,Coca 33cl,0.8,0.77,2.4,24,0.04,0.89,False,,midi,1.12,57.599999999999994,0.3333333333333334,0.32083333333333336,-0.012500000000000067,-3.7500000000000187,0.032,FAIBLE
11759,2024-01-22,10,KFC Nice Promenade,Desserts,Sundae Caramel,2.3,2.22,5.52,35,0.16,0.89,False,,midi,1.01,193.2,0.4166666666666667,0.4021739130434783,-0.01449275362318836,-3.478260869565206,0.368,FAIBLE
11760,2024-01-22,10,KFC Nice Promenade,Petits Déjeuners,Petit Déj Complet,2.42,2.33,5.32,23,0.08,0.92,False,,soir,1.08,122.36000000000001,0.45488721804511273,0.43796992481203006,-0.016917293233082664,-3.719008264462801,0.1936,FAIBLE
11761,2024-01-23,1,KFC Paris Louvre,Poulet Frit,Bucket 10 pièces,4.05,4.22,8.5,46,0.34,0.87,False,,soir,1.13,391.0,0.4764705882352941,0.49647058823529405,0.019999999999999962,4.197530864197523,1.377,MODÉRÉ
11762,2024-01-23,1,KFC Paris Louvre,Sandwichs,Bacon,2.84,2.96,6.53,29,0.12,0.89,False,,midi,0.92,189.37,0.4349157733537519,0.45329249617151607,0.018376722817764146,4.2253521126760525,0.3408,MODÉRÉ
11763,2024-01-23,1,KFC Paris Louvre,Burger Poulet,Deluxe,3.27,3.41,7.2,41,0.21,0.91,False,,soir,1.1,295.2,0.45416666666666666,0.47361111111111115,0.019444444444444486,4.281345565749245,0.6867,MODÉRÉ
11764,2024-01-23,1,KFC Paris Louvre,Wraps & Salades,Caesar Wrap,3.69,3.85,7.38,36,0.22,0.86,False,,soir,0.9,265.68,0.5,0.521680216802168,0.02168021680216803,4.336043360433606,0.8118,MODÉRÉ
11765,2024-01-23,1,KFC Paris Louvre,Accompagnements,Coleslaw,1.59,1.65,3.96,33,0.33,0.85,False,,midi,0.99,130.68,0.40151515151515155,0.41666666666666663,0.015151515151515083,3.7735849056603596,0.5247,MODÉRÉ
11766,2024-01-23,1,KFC Paris Louvre,Boissons,Fanta,0.8,0.83,2.4,18,0.03,0.91,False,,soir,0.95,43.199999999999996,0.33333333333333337,0.3458333333333334,0.012500000000000011,3.7500000000000027,0.024,MODÉRÉ
11767,2024-01-23,1,KFC Paris Louvre,Desserts,Cookie,2.38,3.09,5.7,31,0.14,0.8,True,surconsommation,soir,1.04,176.70000000000002,0.4175438596491228,0.5421052631578946,0.12456140350877187,29.831932773109234,0.3332,CRITIQUE
11768,2024-01-23,1,KFC Paris Louvre,Petits Déjeuners,Croissant,2.45,2.55,5.39,28,0.1,0.86,False,,soir,1.05,150.92,0.45454545454545464,0.47309833024118736,0.018552875695732718,4.081632653061197,0.24500000000000002,MODÉRÉ
11769,2024-01-23,2,KFC Lyon Part-Dieu,Poulet Frit,Ailes 12p,4.0,3.83,8.4,28,0.21,0.94,False,,soir,0.95,235.20000000000002,0.47619047619047616,0.45595238095238094,-0.02023809523809522,-4.2499999999999964,0.84,FAIBLE
11770,2024-01-23,2,KFC Lyon Part-Dieu,Sandwichs,Cheese,2.81,2.69,6.46,44,0.18,0.93,False,,soir,1.0,284.24,0.434984520123839,0.41640866873065013,-0.018575851393188847,-4.270462633451956,0.5058,FAIBLE
11771,2024-01-23,2,KFC Lyon Part-Dieu,Burger Poulet,Bacon Cheese,3.19,3.06,7.03,37,0.19,0.91,False,,soir,0.99,260.11,0.45376955903271693,0.4352773826458037,-0.01849217638691325,-4.075235109717873,0.6061,FAIBLE
11772,2024-01-23,2,KFC Lyon Part-Dieu,Wraps & Salades,Spicy Wrap,3.52,3.38,7.05,53,0.32,0.89,False,,midi,1.15,373.65,0.499290780141844,0.47943262411347515,-0.01985815602836888,-3.977272727272744,1.1264,FAIBLE
11773,2024-01-23,2,KFC Lyon Part-Dieu,Accompagnements,Frites Grande,1.54,1.47,3.85,43,0.43,0.92,False,,soir,1.06,165.55,0.39999999999999997,0.3818181818181818,-0.018181818181818188,-4.545454545454548,0.6622,FAIBLE
11774,2024-01-23,2,KFC Lyon Part-Dieu,Boissons,Coca 33cl,0.8,0.76,2.39,48,0.07,0.89,False,,midi,0.92,114.72,0.3347280334728034,0.31799163179916323,-0.016736401673640156,-4.9999999999999964,0.05600000000000001,FAIBLE
11775,2024-01-23,2,KFC Lyon Part-Dieu,Desserts,Brownie,2.27,2.18,5.45,29,0.13,0.88,False,,soir,1.0,158.05,0.4165137614678899,0.4,-0.016513761467889854,-3.9647577092510886,0.29510000000000003,FAIBLE
11776,2024-01-23,2,KFC Lyon Part-Dieu,Petits Déjeuners,Croissant,2.45,2.35,5.39,36,0.13,0.93,False,,midi,1.14,194.04,0.4545454545454546,0.43599257884972176,-0.01855287569573283,-4.081632653061222,0.31850000000000006,FAIBLE
11777,2024-01-23,3,KFC Marseille Vieux Port,Poulet Frit,Ailes 12p,4.55,4.77,9.56,41,0.31,0.89,False,,midi,0.97,391.96000000000004,0.4759414225941422,0.49895397489539745,0.023012552301255262,4.835164835164843,1.4104999999999999,MODÉRÉ
11778,2024-01-23,3,KFC Marseille Vieux Port,Sandwichs,Cheese,2.95,3.09,6.78,33,0.13,0.92,False,,midi,1.11,223.74,0.43510324483775814,0.4557522123893805,0.020648967551622377,4.745762711864397,0.38350000000000006,MODÉRÉ
11779,2024-01-23,3,KFC Marseille Vieux Port,Burger Poulet,Deluxe,3.22,3.37,7.08,39,0.2,0.86,False,,midi,1.06,276.12,0.4548022598870057,0.4759887005649718,0.0211864406779661,4.658385093167702,0.6440000000000001,MODÉRÉ
11780,2024-01-23,3,KFC Marseille Vieux Port,Wraps & Salades,Salade Poulet,3.31,3.47,6.62,52,0.31,0.88,False,,soir,0.98,344.24,0.5,0.5241691842900302,0.024169184290030232,4.8338368580060465,1.0261,MODÉRÉ
11781,2024-01-23,3,KFC Marseille Vieux Port,Accompagnements,Frites Grande,1.48,1.55,3.71,56,0.56,0.87,False,,midi,0.98,207.76,0.39892183288409705,0.41778975741239893,0.018867924528301883,4.729729729729729,0.8288000000000001,MODÉRÉ
11782,2024-01-23,3,KFC Marseille Vieux Port,Boissons,Fanta,0.8,0.83,2.39,29,0.04,0.86,False,,midi,0.94,69.31,0.3347280334728034,0.3472803347280335,0.012552301255230103,3.749999999999993,0.032,MODÉRÉ
11783,2024-01-23,3,KFC Marseille Vieux Port,Desserts,Sundae Chocolat,2.07,2.17,4.96,55,0.25,0.84,False,,midi,1.14,272.8,0.4173387096774193,0.43749999999999994,0.020161290322580627,4.830917874396132,0.5175,MODÉRÉ
11784,2024-01-23,3,KFC Marseille Vieux Port,Petits Déjeuners,Petit Déj Complet,2.43,2.54,5.34,36,0.13,0.88,False,,midi,1.01,192.24,0.4550561797752809,0.4756554307116104,0.020599250936329527,4.526748971193402,0.3159,MODÉRÉ
11785,2024-01-23,4,KFC Toulouse Capitole,Poulet Frit,Bucket 6 pièces,4.39,4.31,9.21,53,0.4,0.91,False,,soir,0.99,488.13000000000005,0.47665580890336584,0.4679695982627578,-0.008686210640608039,-1.8223234624145794,1.756,FAIBLE
11786,2024-01-23,4,KFC Toulouse Capitole,Sandwichs,Cheese,2.7,2.65,6.21,24,0.1,0.9,False,,midi,1.0,149.04,0.4347826086956523,0.42673107890499196,-0.008051529790660317,-1.8518518518518725,0.27,FAIBLE
11787,2024-01-23,4,KFC Toulouse Capitole,Burger Poulet,Classic,3.01,2.95,6.61,49,0.34,0.84,True,surcuisson,soir,1.11,323.89000000000004,0.45537065052950065,0.4462934947049924,-0.009077155824508243,-1.993355481727558,1.0234,FAIBLE
11788,2024-01-23,4,KFC Toulouse Capitole,Wraps & Salades,Salade Poulet,3.58,3.52,7.16,54,0.45,0.83,True,surcuisson,midi,0.96,386.64,0.5,0.4916201117318436,-0.008379888268156388,-1.6759776536312776,1.611,FAIBLE
11789,2024-01-23,4,KFC Toulouse Capitole,Accompagnements,Coleslaw,1.52,1.49,3.79,53,0.53,0.9,False,,midi,1.13,200.87,0.40105540897097625,0.39313984168865435,-0.0079155672823219,-1.973684210526316,0.8056000000000001,FAIBLE
11790,2024-01-23,4,KFC Toulouse Capitole,Boissons,Coca 50cl,0.81,0.79,2.42,45,0.07,0.89,False,,soir,1.0,108.89999999999999,0.33471074380165294,0.3264462809917356,-0.008264462809917328,-2.4691358024691272,0.05670000000000001,FAIBLE
11791,2024-01-23,4,KFC Toulouse Capitole,Desserts,Sundae Chocolat,2.08,2.04,4.99,28,0.13,0.92,False,,midi,0.96,139.72,0.41683366733466937,0.4088176352705411,-0.008016032064128265,-1.923076923076925,0.27040000000000003,FAIBLE
11792,2024-01-23,4,KFC Toulouse Capitole,Petits Déjeuners,Pain au Chocolat,2.42,2.38,5.33,55,0.19,0.9,False,,midi,1.07,293.15,0.4540337711069419,0.4465290806754222,-0.007504690431519689,-1.6528925619834687,0.4598,FAIBLE
11793,2024-01-23,5,KFC Lille Centre,Poulet Frit,Ailes 12p,4.19,4.33,8.8,46,0.34,0.9,False,,soir,1.03,404.8,0.47613636363636364,0.49204545454545456,0.01590909090909093,3.341288782816233,1.4246000000000003,MODÉRÉ
11794,2024-01-23,5,KFC Lille Centre,Sandwichs,Original,2.76,2.85,6.35,55,0.22,0.9,False,,midi,0.94,349.25,0.4346456692913385,0.44881889763779526,0.014173228346456734,3.260869565217402,0.6072,MODÉRÉ
11795,2024-01-23,5,KFC Lille Centre,Burger Poulet,Deluxe,3.15,3.26,6.94,44,0.22,0.87,False,,midi,0.96,305.36,0.45389048991354464,0.46974063400576366,0.01585014409221902,3.492063492063492,0.693,MODÉRÉ
11796,2024-01-23,5,KFC Lille Centre,Wraps & Salades,Spicy Wrap,3.19,3.3,6.38,36,0.22,0.91,False,,soir,1.14,229.68,0.5,0.5172413793103448,0.01724137931034475,3.44827586206895,0.7018,MODÉRÉ
11797,2024-01-23,5,KFC Lille Centre,Accompagnements,Potatoes,1.54,1.59,3.85,33,0.33,0.89,False,,midi,1.12,127.05,0.4,0.41298701298701307,0.012987012987013047,3.246753246753262,0.5082,MODÉRÉ
11798,2024-01-23,5,KFC Lille Centre,Boissons,Coca 33cl,0.8,0.83,2.41,36,0.05,0.88,False,,midi,1.09,86.76,0.33195020746887965,0.3443983402489626,0.012448132780082943,3.7499999999999867,0.04000000000000001,MODÉRÉ
11799,2024-01-23,5,KFC Lille Centre,Desserts,Cookie,2.25,2.56,5.41,40,0.22,0.81,True,erreur_commande,soir,1.07,216.4,0.41589648798521256,0.4731977818853974,0.057301293900184846,13.777777777777779,0.495,CRITIQUE
11800,2024-01-23,5,KFC Lille Centre,Petits Déjeuners,Pain au Chocolat,2.43,2.51,5.34,34,0.12,0.89,False,,midi,1.04,181.56,0.4550561797752809,0.4700374531835205,0.014981273408239626,3.2921810699588314,0.2916,MODÉRÉ
11801,2024-01-23,6,KFC Bordeaux Quinconces,Poulet Frit,Ailes 12p,4.23,4.03,8.87,32,0.24,0.86,False,,midi,1.13,283.84,0.47688838782412635,0.45434047350620077,-0.022547914317925577,-4.728132387706852,1.0152,FAIBLE
11802,2024-01-23,6,KFC Bordeaux Quinconces,Sandwichs,Spicy,2.57,2.69,5.91,17,0.08,0.82,True,erreur_commande,midi,0.97,100.47,0.43485617597292725,0.455160744500846,0.02030456852791873,4.669260700389093,0.2056,MODÉRÉ
11803,2024-01-23,6,KFC Bordeaux Quinconces,Burger Poulet,Classic,2.78,2.65,6.12,29,0.15,0.89,False,,soir,1.04,177.48,0.4542483660130719,0.43300653594771243,-0.021241830065359457,-4.676258992805751,0.417,FAIBLE
11804,2024-01-23,6,KFC Bordeaux Quinconces,Wraps & Salades,Spicy Wrap,3.31,3.16,6.63,51,0.31,0.86,False,,soir,1.0,338.13,0.49924585218702866,0.47662141779788836,-0.022624434389140302,-4.531722054380671,1.0261,FAIBLE
11805,2024-01-23,6,KFC Bordeaux Quinconces,Accompagnements,Frites Moyenne,1.5,1.43,3.75,25,0.25,0.94,False,,soir,1.03,93.75,0.4,0.38133333333333336,-0.018666666666666665,-4.666666666666666,0.375,FAIBLE
11806,2024-01-23,6,KFC Bordeaux Quinconces,Boissons,Coca 50cl,0.79,0.75,2.37,27,0.04,0.9,False,,soir,0.99,63.99,0.33333333333333337,0.3164556962025316,-0.01687763713080176,-5.063291139240527,0.0316,FAIBLE
11807,2024-01-23,6,KFC Bordeaux Quinconces,Desserts,Brownie,2.23,2.12,5.34,54,0.24,0.89,False,,soir,0.94,288.36,0.4176029962546816,0.39700374531835203,-0.020599250936329583,-4.932735426008968,0.5352,FAIBLE
11808,2024-01-23,6,KFC Bordeaux Quinconces,Petits Déjeuners,Pain au Chocolat,2.48,2.36,5.45,20,0.07,0.87,False,,soir,0.97,109.0,0.45504587155963305,0.4330275229357798,-0.022018348623853268,-4.838709677419367,0.1736,FAIBLE
11809,2024-01-23,7,KFC Nantes Erdre,Poulet Frit,Bucket 10 pièces,4.65,4.82,9.77,18,0.13,0.86,False,,midi,0.94,175.85999999999999,0.47594677584442174,0.4933469805527125,0.017400204708290734,3.6559139784946333,0.6045,MODÉRÉ
11810,2024-01-23,7,KFC Nantes Erdre,Sandwichs,Bacon,2.76,2.86,6.36,52,0.21,0.85,False,,soir,0.95,330.72,0.4339622641509433,0.4496855345911949,0.015723270440251624,3.623188405797114,0.5795999999999999,MODÉRÉ
11811,2024-01-23,7,KFC Nantes Erdre,Burger Poulet,Classic,3.16,3.28,6.96,56,0.28,0.86,False,,soir,1.11,389.76,0.4540229885057472,0.47126436781609193,0.01724137931034475,3.7974683544303627,0.8848000000000001,MODÉRÉ
11812,2024-01-23,7,KFC Nantes Erdre,Wraps & Salades,Spicy Wrap,3.41,3.53,6.81,29,0.17,0.9,False,,midi,0.9,197.48999999999998,0.5007342143906021,0.5183553597650514,0.017621145374449365,3.519061583577718,0.5797000000000001,MODÉRÉ
11813,2024-01-23,7,KFC Nantes Erdre,Accompagnements,Potatoes,1.46,1.51,3.64,54,0.54,0.86,False,,midi,1.07,196.56,0.4010989010989011,0.41483516483516486,0.013736263736263743,3.4246575342465766,0.7884,MODÉRÉ
11814,2024-01-23,7,KFC Nantes Erdre,Boissons,Coca 33cl,0.81,0.84,2.42,53,0.08,0.92,False,,midi,0.99,128.26,0.3347107438016529,0.34710743801652894,0.012396694214876047,3.7037037037037077,0.06480000000000001,MODÉRÉ
11815,2024-01-23,7,KFC Nantes Erdre,Desserts,Sundae Chocolat,2.32,2.4,5.57,17,0.08,0.93,False,,midi,0.96,94.69,0.41651705565529623,0.43087971274685816,0.014362657091561926,3.448275862068962,0.1856,MODÉRÉ
